symbol,askPrice,askSize,avgTotalVolume,bidPrice,bidSize,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,extendedChange,extendedChangePercent,extendedPrice,extendedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,primaryExchange,sector,week52High,week52Low,ytdChange
TCRD,,,128308,,,close,-0.29,-0.03356,8.35,1536955200389,THL Credit Inc.,8.35,1536955200389,0,0,8.35,1536955209419,8.63,,,,,,,,,,8.35,Close,"September 14, 2018",1536955200389,289734,8.33,272824477,8.62,1536931800230,7.02,8.64,Nasdaq Global Select,Financial Services,9.6682,7.7,-0.037852869067493
TCRX,,,0,,,close,0,0,25.36,1536868922540,,25.36,1536868922540,,,,,25.428,,,,,,,,,,25.36,Close,"September 13, 2018",1536868922540,238,25.36,0,25.36,1536845400753,,25.36,,,25.428,0,0.006716737856677001
TCRZ,,,1230,,,close,-0.08990000000000001,-0.00352,25.4501,1536955321347,THL Credit Inc. 6.75% Notes due 2022,25.46,1536955321347,0.029900000000000003,0.00117,25.48,1532030996699,25.46,,,,,,,,,,25.4501,Close,"September 14, 2018",1536955321347,800,25.45,0,25.8,1536672600753,,25.54,New York Stock Exchange,,26.98,25.4,-0.021648858024691003
TCS,,,338731,,,close,-0.26,-0.02374,10.69,1536955323216,Container Store (The),10.69,1536955323216,0,0,10.69,1536956900070,10.91,,,,,,,,,,10.69,Close,"September 14, 2018",1536955323216,152818,10.52,522192229,10.91,1536931800814,36.86,10.95,New York Stock Exchange,Consumer Cyclical,12.4172,3.5300000000000002,1.080590708661417
TCTL,,,2001,,,close,0.0092,0.00030000000000000003,31.1292,1536955200000,Premise Capital Frontier Advantage Diversified Tactical,31.12,1536955200288,,,,,31.129,,,,,,,,,,31.1292,Close,"September 14, 2018",1536955200000,16523,31.085,34242120,31.12,1536931800002,,31.12,Cboe Global Markets EDGX,,31.57,28.69,0.034492691029900005
TCX,,,74637,,,close,0.1,0.0018000000000000002,55.65,1536955200477,Tucows Inc.,55.65,1536955200477,0,0,55.65,1536956900082,55.75,,,,,,,,,,55.65,Close,"September 14, 2018",1536955200477,37543,55.45,590386621,55.55,1536931800393,33.73,55.55,NASDAQ Capital Market,Technology,71.75,49.8,-0.11626656101426301
TD,,,1234620,,,close,0.05,0.0008300000000000001,60.54,1536955323735,Toronto Dominion Bank (The),60.54,1536955323735,0,0,60.54,1536957676000,60.57,,,,,,,,,,60.54,Close,"September 14, 2018",1536955323735,670996,60.2,110705336057,60.56,1536931800754,12.8,60.49,New York Stock Exchange,Financial Services,61.47,54.66,0.057892887733775
TDA,,,8821,,,close,-0.01,-0.00041000000000000005,24.16,1536955322677,Telephone and Data Systems Inc. 5.875% Senior Notes due 2061,24.16,1536955322677,0.54,0.022350000000000002,24.7,1528316872463,24.264,,,,,,,,,,24.16,Close,"September 14, 2018",1536955322677,7885,24.09,0,24.23,1536845401938,,24.17,New York Stock Exchange,Communication Services,25.64,23.11,-0.011700764817338002
TDAC,,,81907,,,close,-0.03,-0.00305,9.8,1536955200573,Trident Acquisitions Corp.,9.82,1536955200573,0.01,0.00102,9.81,1536153754059,9.82,,,,,,,,,,9.8,Close,"September 14, 2018",1536955200573,801,9.8,68932279,9.82,1536931800604,,9.83,NASDAQ Capital Market,Industrials,9.85,9.72,0.002078205128205
TDACU,,,1254,,,close,-0.04,-0.00396,10.06,1536955200225,Trident Acquisitions Corp. Units,10.06,1536955200225,0.02,0.00199,10.08,1530624482427,10.06,,,,,,,,,,10.06,Close,"September 14, 2018",1536955200225,16212,10.06,0,10.06,1536953648391,,10.1,NASDAQ Capital Market,Industrials,10.14,10,-0.0009689730807570001
TDACW,,,0,,,close,-0.01,-0.02857,0.34,1536955200344,,0.34,1536955200344,-0.01,-0.029410000000000002,0.33,1531771555701,0.34,,,,,,,,,,0.34,Close,"September 14, 2018",1536955200344,18600,0.29,0,0.33,1536953996842,,0.35000000000000003,,,0.34,0,-0.02857
TDC,,,905388,,,close,-0.05,-0.00125,39.86,1536955304433,Teradata Corporation,39.86,1536955304433,0,0,39.86,1536957676000,40.35,,,,,,,,,,39.86,Close,"September 14, 2018",1536955304433,884191,39.83,4747326000,39.98,1536931809854,44.79,39.91,New York Stock Exchange,Technology,44.27,31.766,0.034343660691088004
TDE,,,8429,,,close,-0.0099,-0.0004,25.0501,1536957900031,Telephone and Data Systems Inc. 6.875% Senior Notes due 2059,25.06,1536957900031,0.2999,0.011970000000000001,25.35,1532549009823,25.13,,,,,,,,,,25.0501,Close,"September 14, 2018",1536957900031,6023,25.04,0,24.95,1536672600870,,25.06,New York Stock Exchange,Communication Services,25.99,24.26,0.013601667732612002
TDF,,,91250,,,close,-0.23,-0.012,18.94,1536955322519,Templeton Dragon Fund Inc.,18.94,1536955322519,0.04,0.0021100000000000003,18.98,1536782774917,19.25,,,,,,,,,,18.94,Close,"September 14, 2018",1536955322519,54244,18.92,646559060,19.16,1536931800804,,19.17,New York Stock Exchange,Financial Services,24.65,18.5902,-0.06582317383876
TDG,,,355226,,,close,11.63,0.03245,369.99,1536955321619,Transdigm Group Incorporated Inc.,369.99,1536955321619,0,0,369.99,1536955756493,371.24,,,,,,,,,,369.99,Close,"September 14, 2018",1536955321619,624463,358.78,19472090493,358.87,1536931800907,29.27,358.36,New York Stock Exchange,Industrials,377.67,252.35,0.37733022972629104
TDI,,,3045,,,close,-0.08700000000000001,-0.0034500000000000004,25.153,1536955322740,Telephone and Data Systems Inc. Sr Nt,25.2,1536955322740,0.9570000000000001,0.03805,26.11,1528316874371,25.23,,,,,,,,,,25.153,Close,"September 14, 2018",1536955322740,4463,25.149,0,25.24,1535549401634,,25.24,New York Stock Exchange,Communication Services,26.5972,23.29,0.005899919743178
TDIV,,,52620,,,close,0.0284,0.00075,38.04,1536955200374,First Trust NASDAQ Technology Dividend Index Fund,38.04,1536955200374,-0.21,-0.005520000000000001,37.83,1536612086000,38.18,,,,,,,,,,38.04,Close,"September 14, 2018",1536955200374,31563,37.88,932170200,38.15,1536931800642,,38.0116,NASDAQ Global Market,,38.479,31.8507,0.088536423258726
TDJ,,,10424,,,close,0.05,0.00199,25.12,1536955322740,Telephone and Data Systems Inc. 7% Senior Notes due 2060,25.08,1536955322740,-0.21,-0.008360000000000001,24.91,1529094225054,25.12,,,,,,,,,,25.12,Close,"September 14, 2018",1536955322740,15262,25.05,0,25.01,1536845401984,,25.07,New York Stock Exchange,Communication Services,25.9,23.95,-0.001184603174603
TDOC,,,1296850,,,close,-0.45,-0.005790000000000001,77.3,1536955319764,Teladoc Health Inc.,77.3,1536955319764,-0.05,-0.0006500000000000001,77.25,1536957838046,78.35,,,,,,,,,,77.3,Close,"September 14, 2018",1536955319764,923265,76.85,5375641743,77.75,1536931800815,-42.71,77.75,New York Stock Exchange,Technology,79.64,27.3,1.129569116022099
TDS,,,631750,,,close,0.03,0.00097,30.81,1536955321258,Telephone and Data Systems Inc.,30.81,1536955321258,0.007,0.00023,30.817,1536955865843,31,,,,,,,,,,30.81,Close,"September 14, 2018",1536955321258,402552,30.55,3447939921,30.81,1536931800803,40.54,30.78,New York Stock Exchange,Communication Services,31.01,23.54,0.123284422887783
TDTF,,,122731,,,close,-0.03,-0.00124,24.25,1536955200210,FlexShares iBoxx 5 Year Target Duration TIPS Index Fund,24.25,1536955800001,0.09,0.00371,24.34,1536782400277,24.28,,,,,,,,,,24.25,Close,"September 14, 2018",1536955200210,55941,24.24,938475024,24.24,1536931800110,,24.28,NYSE Arca,,25.46,24.24,-0.007623728457989001
TDTT,,,228841,,,close,-0.02,-0.0008300000000000001,23.94,1536955200239,FlexShares iBoxx 3 Year Target Duration TIPS Index Fund,23.94,1536955800001,0.06,0.00251,24,1536696000983,23.96,,,,,,,,,,23.94,Close,"September 14, 2018",1536955200239,182870,23.94,1766867760,23.94,1536932843545,,23.96,NYSE Arca,,24.7,23.94,0.0018085224274400002
TDW,,,147868,,,close,0.37,0.012020000000000001,31.15,1536955323746,Tidewater Inc.,31.15,1536955323746,0,0,31.15,1536956900101,31.67,,,,,,,,,,31.15,Close,"September 14, 2018",1536955323746,143524,30.77,823475045,30.77,1536931809730,-42.09,30.78,New York Stock Exchange,Energy,35.979,23.52,0.24033230283911602
TDW+A,,,0,,,close,-0.14,-0.03465,3.9,1536957900016,,3.91,1536957900016,,,,,4.04,,,,,,,,,,3.9,Close,"September 14, 2018",1536957900016,5245,3.86,0,3.9,1536931876207,,4.04,,,4.04,0,0.5971491631799161
TDW+B,,,0,,,close,0.1645,0.049850000000000005,3.4645,1536957900017,,3.45,1536957900017,-0.21450000000000002,-0.06191000000000001,3.25,1536783027863,3.465,,,,,,,,,,3.4645,Close,"September 14, 2018",1536957900017,3928,3.1,0,3.17,1536931896691,,3.3,,,3.465,0,0.7821
TDY,,,129643,,,close,3.54,0.01451,247.55,1536955322978,Teledyne Technologies Incorporated,247.55,1536955322978,0,0,247.55,1536955756493,248,,,,,,,,,,247.55,Close,"September 14, 2018",1536955322978,138519,244.07,8890291866,244.07,1536931800753,30.79,244.01,New York Stock Exchange,Technology,248,155.62,0.35740899099490003
TEAM,,,1312368,,,close,0.76,0.008140000000000001,94.18,1536955200517,Atlassian Corporation Plc,94.18,1536955200517,0,0,94.18,1536958395056,95,,,,,,,,,,94.18,Close,"September 14, 2018",1536955200517,1169412,92.85,22161901339,93.58,1536931800181,-588.63,93.42,Nasdaq Global Select,Technology,95,33.61,1.009414968125797
TECD,,,355494,,,close,-0.12,-0.0016,74.7,1536955200205,Tech Data Corporation,74.7,1536955200205,0,0,74.7,1536957818629,75.71,,,,,,,,,,74.7,Close,"September 14, 2018",1536955200205,345843,73.8,2864744627,74.66,1536931800259,9.96,74.82,Nasdaq Global Select,Technology,108.62,70.7,-0.252802886928628
TECH,,,214841,,,close,2.37,0.012,199.81,1536955200264,Bio-Techne Corp,199.81,1536955200264,-0.492,-0.0024600000000000004,199.318,1536955865843,199.99,,,,,,,,,,199.81,Close,"September 14, 2018",1536955200264,240740,195.56,7544480928,195.56,1536931800379,54.89,197.44,Nasdaq Global Select,Healthcare,199.99,119.01,0.541364939647452
TECK,,,2015713,,,close,0.28,0.01208,23.45,1536955428780,Teck Resources Ltd,23.45,1536955428780,0,0,23.45,1536955430801,23.77,,,,,,,,,,23.45,Close,"September 14, 2018",1536955428780,2488700,23.2,13292676727,23.25,1536931927123,6.34,23.17,New York Stock Exchange,Basic Materials,30.8,20.06,-0.11292979466647701
TECL,,,148366,,,close,-0.23,-0.0014,163.93,1536955200382,Direxion Technology Bull 3X Shares,163.93,1536955800001,1.5,0.00915,165.43,1536931800415,166,,,,,,,,,,163.93,Close,"September 14, 2018",1536955200382,148157,161.94,852436000,165,1536931800109,,164.16,NYSE Arca,,171.581,82.9385,0.41032681411158406
TECS,,,149240,,,close,-0.01,-0.0005300000000000001,18.73,1536955200283,Direxion Technology Bear 3X Shares,18.73,1536955800001,1.27,0.06781000000000001,20,1536785739301,19.01,,,,,,,,,,18.73,Close,"September 14, 2018",1536955200283,143499,18.54,29093140,18.71,1536931800116,,18.74,NYSE Arca,,48.345,18,-0.434083702012351
TEDU,,,118385,,,close,0.06,0.006940000000000001,8.71,1536955200496,Tarena International Inc.,8.71,1536955200496,0,0,8.71,1536955209448,8.8,,,,,,,,,,8.71,Close,"September 14, 2018",1536955200496,32104,8.645,481473279,8.65,1536931800691,-16.43,8.65,Nasdaq Global Select,Consumer Defensive,15.97,7.11,-0.40314344169917604
TEF,,,1425715,,,close,-0.09,-0.01148,7.75,1536955325852,Telefonica SA,7.75,1536955325852,0.011,0.00142,7.761,1536955865843,7.82,,,,,,,,,,7.75,Close,"September 14, 2018",1536955325852,2268361,7.715,40239020567,7.82,1536931800653,8.71,7.84,New York Stock Exchange,Communication Services,11,7.7,-0.20315266393399803
TEI,,,172191,,,close,-0.03,-0.00304,9.83,1536955322976,Templeton Emerging Markets Income Fund Inc.,9.83,1536955322976,0.05,0.005090000000000001,9.88,1536239629219,9.86,,,,,,,,,,9.83,Close,"September 14, 2018",1536955322976,182600,9.78,471824449,9.86,1536931800754,,9.86,New York Stock Exchange,Financial Services,11.98,9.78,-0.063323348947479
TEL,,,1660211,,,close,0.04,0.00044,91.77,1536955400110,TE Connectivity Ltd. New Switzerland Registered Shares,91.77,1536955400110,0,0,91.77,1536955836486,92.14,,,,,,,,,,91.77,Close,"September 14, 2018",1536955400110,1395939,91.27,31978058570,91.74,1536931800655,17.28,91.73,New York Stock Exchange,Technology,108.23,80.93,-0.023861557481364003
TELL,,,1617507,,,close,0.11,0.0129,8.64,1536955200401,Tellurian Inc.,8.64,1536955200401,0,0,8.64,1536956900116,8.78,,,,,,,,,,8.64,Close,"September 14, 2018",1536955200401,1112104,8.4,2078114521,8.5,1536931800579,-18.78,8.53,NASDAQ Capital Market,Energy,13.74,6.45,-0.124824550898203
TEN,,,416155,,,close,0.65,0.015380000000000001,42.91,1536955323108,Tenneco Inc.,42.91,1536955323108,0,0,42.91,1536956900119,43.32,,,,,,,,,,42.91,Close,"September 14, 2018",1536955323108,453548,42.14,2206454856,42.35,1536931800905,6.08,42.26,New York Stock Exchange,Consumer Cyclical,65.59,41.26,-0.24108757117360602
TENB,,,419312,,,close,-0.51,-0.01476,34.05,1536955200499,Tenable Holdings Inc.,34.05,1536955200499,0,0,34.05,1536955411497,34.93,,,,,,,,,,34.05,Close,"September 14, 2018",1536955200499,320923,33.7,3167799494,34.51,1536931800693,,34.56,Nasdaq Global Select,Technology,36.32,29.1,0.11085983471074301
TENX,,,7264,,,close,-0.17,-0.03288,5,1536955200518,Tenax Therapeutics Inc.,5.43,1536955200518,0,0,5,1536609988860,5.74,,,,,,,,,,5,Close,"September 14, 2018",1536955200518,8023,5,7327480,5.16,1536931800308,,5.17,NASDAQ Capital Market,Healthcare,12.63,4.4101,-0.474220782122905
TEO,,,339524,,,close,0.07,0.0040100000000000005,17.52,1536955325854,Telecom Argentina SA,17.52,1536955325854,-0.02,-0.0011400000000000002,17.5,1536955435877,17.65,,,,,,,,,,17.52,Close,"September 14, 2018",1536955325854,190326,17.02,7546522787,17.53,1536931800652,23.36,17.45,New York Stock Exchange,Communication Services,40.19,15.26,-0.49262851060162005
TER,,,2188694,,,close,0.13,0.0034800000000000005,37.54,1536955406412,Teradyne Inc.,37.54,1536955406412,-0.05,-0.00133,37.49,1536958023804,38.1,,,,,,,,,,37.54,Close,"September 14, 2018",1536955406412,1833302,37.18,6998879892,37.68,1536931809771,18.4,37.41,New York Stock Exchange,Technology,50.68,32.06,-0.141213522773617
TERM,,,7723,,,close,-0.0618,-0.0026400000000000004,23.33,1536955200172,EquityCompass Tactical Risk Manager,23.395,1536955800001,,,,,23.373,,,,,,,,,,23.33,Close,"September 14, 2018",1536955200172,940,23.32,61824547,23.46,1536845400084,,23.3918,NYSE Arca,,23.62,19.41,0.04800060705681
TERP,,,751225,,,close,0,0,11.83,1536955200166,TerraForm Power Inc.,11.83,1536955200203,0,0,11.83,1536956900126,11.925,,,,,,,,,,11.83,Close,"September 14, 2018",1536955200166,470765,11.78,2473199154,11.86,1536931800538,-591.5,11.83,Nasdaq Global Select,Utilities,14.2,9.9,0.052931385899797005
TESS,,,5842,,,close,0.15,0.008960000000000001,16.9,1536955200469,TESSCO Technologies Incorporated,16.9,1536955200469,-0.15,-0.00888,16.75,1536955884548,17.05,,,,,,,,,,16.9,Close,"September 14, 2018",1536955200469,7859,16.75,142410470,16.75,1536931800763,43.33,16.75,Nasdaq Global Select,Technology,24.85,12.35,-0.070480474115391
TETF,,,2085,,,close,0.2194,0.01131,19.6194,1536955200162,ETF Industry Exposure & Financial Services,19.6,1536955800001,0.43060000000000004,0.02195,20.05,1530536344467,19.63,,,,,,,,,,19.6194,Close,"September 14, 2018",1536955200162,1157,19.6,2943577,19.62,1536937579374,,19.4,NYSE Arca,,21.64,16.65,0.046678247736052
TEUM,,,1472752,,,close,0.01,0.0035700000000000003,2.81,1536955200048,Pareteum Corporation,2.81,1536955800001,0,0,2.81,1536957726948,2.87,,,,,,,,,,2.81,Close,"September 14, 2018",1536955200048,982560,2.77,169339671,2.83,1536931800008,-5.85,2.8,NYSE American,Communication Services,3.59,0.54,0.052077462686567
TEVA,,,11764372,,,close,0.64,0.028820000000000002,22.85,1536955256312,Teva Pharmaceutical Industries Limited American Depositary Shares,22.85,1536955256312,0.09,0.00394,22.94,1536958786450,22.885,,,,,,,,,,22.85,Close,"September 14, 2018",1536955256312,11264540,21.88,23267755856,22.45,1536931806363,6.49,22.21,New York Stock Exchange,Healthcare,25.96,10.85,0.22452905285191002
TEX,,,1026021,,,close,0.28,0.00727,38.82,1536955415182,Terex Corporation,38.82,1536955415182,0,0,38.82,1536957818890,39.11,,,,,,,,,,38.82,Close,"September 14, 2018",1536955415182,929787,38.2,2861034000,38.35,1536931809773,16.45,38.54,New York Stock Exchange,Industrials,50.17,35.3,-0.18778504189570502
TFI,,,452387,,,close,-0.1,-0.0021000000000000003,47.63,1536955200253,SPDR Nuveen Bloomberg Barclays Municipal Bond,47.63,1536955800001,0.06,0.00126,47.69,1536783895884,47.685,,,,,,,,,,47.63,Close,"September 14, 2018",1536955200253,756383,47.61,2722103845,47.68,1536931800071,,47.73,NYSE Arca,,49.33,47.52,-0.014257739514934002
TFIV,,,128,,,close,0,0,24.8067,1536955200000,Global X TargetIncome 5,24.807,1536955200000,,,,,,,,,,,,,,,24.8067,Close,"September 14, 2018",1536955200000,0,,0,24.807,1536931800000,,24.8067,Cboe Global Markets EDGX,,25.23,,-0.00835475321498
TFLO,,,61826,,,close,0.01,0.0002,50.29,1536955200157,iShares Treasury Floating Rate Bond,50.29,1536955800000,-0.02,-0.0004,50.27,1536869842047,50.29,,,,,,,,,,50.29,Close,"September 14, 2018",1536955200157,9501,50.26,201160000,50.29,1536931800068,,50.28,NYSE Arca,,50.85,50.12,0.013359591270992
TFLT,,,53,,,close,-0.0071,-0.00029,24.65,1536955200000,Global X TargetIncome Plus 2,24.65,1536955200108,,,,,24.65,,,,,,,,,,24.65,Close,"September 14, 2018",1536955200000,513,24.51,0,24.51,1536931800001,,24.6571,Cboe Global Markets EDGX,,25.22,24.51,-0.014952147037191001
TFSL,,,122369,,,close,0.19,0.012480000000000002,15.41,1536955200538,TFS Financial Corporation,15.41,1536955200538,0,0,15.41,1536956744550,15.49,,,,,,,,,,15.41,Close,"September 14, 2018",1536955200538,105341,15.22,4320537559,15.22,1536931800698,46.7,15.22,Nasdaq Global Select,Financial Services,16.62,14.32,0.095471896887364
TFX,,,337313,,,close,3.11,0.011630000000000001,270.43,1536955325855,Teleflex Incorporated,270.43,1536955325855,-0.387,-0.00143,270.043,1536955865843,270.96,,,,,,,,,,270.43,Close,"September 14, 2018",1536955325855,453999,266.82,12384529528,267.02,1536931800655,29.46,267.32,New York Stock Exchange,Healthcare,288.78,227.52,0.077637055994639
TG,,,144945,,,close,0.55,0.02552,22.1,1536955321621,Tredegar Corporation,22.1,1536955321621,0,0,22.1,1536956900168,22.2,,,,,,,,,,22.1,Close,"September 14, 2018",1536955321621,78733,21.5,733547112,21.5,1536931800904,,21.55,New York Stock Exchange,Industrials,26.5,15.35,0.17105474702342302
TGA,,,479593,,,close,0.06,0.016810000000000002,3.63,1536955200410,TransGlobe Energy Corporation,3.63,1536955200410,-0.017,-0.00468,3.613,1536955865843,3.68,,,,,,,,,,3.63,Close,"September 14, 2018",1536955200410,214748,3.51,262105489,3.51,1536931800698,25.93,3.5700000000000003,Nasdaq Global Select,Energy,4.13,1.09,1.528573077774702
TGB,,,564593,,,close,-0.03,-0.04054000000000001,0.71,1536955200041,Taseko Mines Ltd.,0.71,1536955800001,0.0364,0.05127,0.7464000000000001,1536958156763,0.7499,,,,,,,,,,0.71,Close,"September 14, 2018",1536955200041,482585,0.71,162142582,0.7479,1536931800011,35.5,0.74,NYSE American,Basic Materials,2.458,0.6801,-0.70876429906542
TGC,,,86298,,,close,-0.03,-0.029130000000000003,1,1536955200030,Tengasco Inc.,1,1536955800000,0.04,0.04,1.04,1536783687287,1.04,,,,,,,,,,1,Close,"September 14, 2018",1536955200030,20739,1,10624493,1.03,1536931800011,,1.03,NYSE American,Energy,2.47,0.5700000000000001,0.069771098901098
TGE,,,1060148,,,close,-0.49,-0.02006,23.94,1536955310009,Tallgrass Energy LP Class A Shares,23.94,1536955310009,0,0,23.94,1536955966533,24.43,,,,,,,,,,23.94,Close,"September 14, 2018",1536955310009,1061470,23.58,6707599095,24.43,1536931809856,33.72,24.43,New York Stock Exchange,Energy,28.94,17.14,-0.023975270386658
TGEN,,,9793,,,close,-0.08,-0.024620000000000003,3.17,1536955200578,Tecogen Inc.,3.17,1536955200578,-0.12,-0.03785,3.05,1536152344582,3.26,,,,,,,,,,3.17,Close,"September 14, 2018",1536955200578,6256,3.17,78678278,3.2,1536936293864,-158.5,3.25,NASDAQ Capital Market,Basic Materials,4.2,2.051,0.185303664122137
TGH,,,145195,,,close,-0.1,-0.00717,13.85,1536955323804,Textainer Group Holdings Limited,13.85,1536955323804,0,0,13.85,1536956900133,14.153,,,,,,,,,,13.85,Close,"September 14, 2018",1536955323804,132051,13.75,791470577,13.9,1536931800753,11.54,13.95,New York Stock Exchange,Industrials,26.5,13.5,-0.38469808988764004
TGI,,,580098,,,close,0.6000000000000001,0.02697,22.85,1536955323747,Triumph Group Inc.,22.85,1536955323747,0,0,22.85,1536957153241,22.9,,,,,,,,,,22.85,Close,"September 14, 2018",1536955323747,419518,22.2,1138206988,22.25,1536931809775,4.7,22.25,New York Stock Exchange,Industrials,34.575,17.75,-0.14540732350086202
TGLS,,,46161,,,close,0.09,0.009470000000000001,9.59,1536955200251,Tecnoglass Inc.,9.59,1536955200251,-0.06,-0.006260000000000001,9.53,1536784066993,9.639,,,,,,,,,,9.59,Close,"September 14, 2018",1536955200251,34627,9.474,355229606,9.5,1536931800375,18.09,9.5,NASDAQ Capital Market,Basic Materials,10.29,6.67,0.336915877858368
TGNA,,,1745609,,,close,0.08,0.0067800000000000004,11.88,1536955263854,TEGNA Inc,11.88,1536955263854,0,0,11.88,1536957673000,11.96,,,,,,,,,,11.88,Close,"September 14, 2018",1536955263854,1355298,11.73,2557370000,11.84,1536931800808,9.58,11.8,New York Stock Exchange,Consumer Cyclical,15.6,10,-0.139514140473418
TGP,,,256236,,,close,0,0,15,1536955324364,Teekay LNG Partners L.P.,15,1536955324364,0.1,0.006670000000000001,15.1,1536696013314,15.3,,,,,,,,,,15,Close,"September 14, 2018",1536955324364,427126,14.7,1195500000,15.1,1536931930367,17.24,15,New York Stock Exchange,Industrials,21.65,14.7,-0.24703709095289902
TGP-A,,,8453,,,close,-0.02,-0.0007800000000000001,25.46,1536955322851,Teekay LNG Partners L.P. 9.00% Series A Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,25.48,1536955322851,0.34,0.01335,25.8,1532030674504,25.525,,,,,,,,,,25.46,Close,"September 14, 2018",1536955322851,8622,25.41,0,25.6,1536672609849,,25.48,New York Stock Exchange,Industrials,26.36,24.2,0.05008326807744801
TGP-B,,,31016,,,close,-0.1003,-0.00412,24.26,1536955322851,Teekay LNG Partners L.P. 8.50% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,24.26,1536955322851,0.39,0.01608,24.65,1536782400189,24.36,,,,,,,,,,24.26,Close,"September 14, 2018",1536955322851,13992,24.26,0,24.44,1536845409890,,24.3603,New York Stock Exchange,Industrials,25.16,22.56,0.028018389932183002
TGS,,,270203,,,close,-0.1,-0.00687,14.46,1536955323215,Transportadora de Gas del Sur SA TGS,14.46,1536955323215,-0.11,-0.0076100000000000004,14.35,1536843906986,14.84,,,,,,,,,,14.46,Close,"September 14, 2018",1536955323215,181725,14.05,2279752856,14.55,1536931800853,10.33,14.56,New York Stock Exchange,Utilities,24.22,10.72,-0.36441748417194203
TGT,,,4846314,,,close,-0.14,-0.00159,87.94,1536955336736,Target Corporation,87.94,1536955336736,0.06,0.00068,88,1536958662674,88.519,,,,,,,,,,87.94,Close,"September 14, 2018",1536955336736,3119078,87.54,46287305797,88.12,1536931800756,17.84,88.08,New York Stock Exchange,Consumer Defensive,90.39,54.04,0.331096741327837
TGTX,,,975283,,,close,-0.2,-0.018260000000000002,10.75,1536955200483,TG Therapeutics Inc.,10.75,1536955200483,0,0,10.75,1536956900163,11.15,,,,,,,,,,10.75,Close,"September 14, 2018",1536955200483,1164478,10.7,890300036,10.95,1536931800416,-5.07,10.95,NASDAQ Capital Market,Healthcare,17.35,7.25,0.210311428571428
THC,,,1544258,,,close,-0.67,-0.02295,28.53,1536955331315,Tenet Healthcare Corporation,28.53,1536955331315,0,0,28.53,1536957818854,29.6,,,,,,,,,,28.53,Close,"September 14, 2018",1536955331315,755584,28.51,2921398621,29.16,1536931853932,12.46,29.2,New York Stock Exchange,Healthcare,39.739,12.25,0.7612901500938081
THD,,,231347,,,close,-0.8,-0.00872,90.97,1536955200274,iShares Inc MSCI Thailand,90.97,1536955800001,0.8,0.008790000000000001,91.77,1536868803849,91.75,,,,,,,,,,90.97,Close,"September 14, 2018",1536955200274,244260,90.66,436656000,91.59,1536931800114,,91.77,NYSE Arca,,103.71,81.1,-0.014389552633275002
THFF,,,17737,,,close,0,0,51.5,1536955200315,First Financial Corporation Indiana,51.5,1536955200315,0,0,51.5,1536956900191,51.7,,,,,,,,,,51.5,Close,"September 14, 2018",1536955200315,27862,51.175,631134818,51.45,1536931800538,15.06,51.5,Nasdaq Global Select,Financial Services,53.05,40.75,0.172359629853056
THG,,,177658,,,close,-4.51,-0.037610000000000005,115.39,1536955322979,Hanover Insurance Group Inc,115.39,1536955322979,0,0,115.39,1536956744553,120.17,,,,,,,,,,115.39,Close,"September 14, 2018",1536955322979,388258,115.06,4908202154,118.91,1536931800752,18.43,119.9,New York Stock Exchange,Financial Services,131.44,94.67,0.05884142745832101
THGA,,,7961,,,close,0.06330000000000001,0.00251,25.2633,1536955322976,The Hanover Insurance Group Inc. 6.35% Subordinated Debentures due 2053,25.27,1536955322976,0.1867,0.007390000000000001,25.45,1528316873521,25.27,,,,,,,,,,25.2633,Close,"September 14, 2018",1536955322976,8485,25.23,0,25.22,1536845400756,,25.2,New York Stock Exchange,Financial Services,25.86,25.02,0.001059407114624
THM,,,73620,,,close,0.00902,0.018770000000000002,0.4899,1536955200009,International Tower Hill Mines Ltd. (Canada),0.4899,1536955800000,0,0,0.4899,1536930887652,0.5,,,,,,,,,,0.4899,Close,"September 14, 2018",1536955200009,64423,0.48090000000000005,91521493,0.5,1536931800007,,0.48087599999999997,NYSE American,Basic Materials,0.78,0.2907,0.084233244889082
THO,,,773704,,,close,4.24,0.04481,98.86,1536955322977,Thor Industries Inc.,98.86,1536955322977,0,0,98.86,1536957819638,99.08,,,,,,,,,,98.86,Close,"September 14, 2018",1536955322977,1252891,94.71,5209463784,94.95,1536931800803,11.34,94.62,New York Stock Exchange,Consumer Cyclical,161.48,87.62,-0.31431935979706804
THQ,,,120161,,,close,-0.07,-0.0037400000000000003,18.65,1536955322678,Tekla Healthcare Opportunies Fund Shares of Beneficial Interest,18.65,1536955322678,-0.8200000000000001,-0.04397,17.83,1533240172319,18.75,,,,,,,,,,18.65,Close,"September 14, 2018",1536955322678,83036,18.65,788566331,18.69,1536931800758,,18.72,New York Stock Exchange,Financial Services,19,16.02,0.112024283577624
