symbol,avgTotalVolume,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,primaryExchange,sector,week52High,week52Low,ytdChange
LMRKP,8260,close,-0.52,-0.02185,23.28,1526068800364,Landmark Infrastructure Partners LP 8.00% Series A Cumulative Redeemable Perpetual Preferred Units,23.28,1526068800364,23.65,0,0,0,0,0,0,0,0,0,23.28,Close,"May 11, 2018",1526068800364,2096,23.264,0,23.65,1526045400390,,23.8,NASDAQ Global Market,Real Estate,26.14,21.76,-0.029078685421493004
LMT,1696989,close,-0.45,-0.0013900000000000002,324.04,1526068958073,Lockheed Martin Corporation,324.04,1526068958073,325.86,0,0,0,0,1526068797929,0.08105000000000001,323.98,100,42949,324.04,Close,"May 11, 2018",1526068958073,529907,322.76,92522973671,324.69,1526045400366,21.91,324.49,New York Stock Exchange,Industrials,363,266.01,0.024399129565385
LN,142557,close,-0.37,-0.009930000000000001,36.88,1526068942304,LINE Corporation American Depositary Shares (each representing one share of),36.88,1526068942304,36.93,0,0,0,0,1526066302728,0.022230000000000003,36.89,100,2820,36.88,Close,"May 11, 2018",1526068942304,126856,36.72,8769237888,36.9,1526045400454,102.44,37.25,New York Stock Exchange,Technology,47.81,33.45,-0.09849951597289401
LNC,1835601,close,0.33,0.004880000000000001,68.01,1526068900284,Lincoln National Corporation,68.01,1526068900284,68.98,0,0,0,0,1526068795224,0.048330000000000005,68,45,60254,68.01,Close,"May 11, 2018",1526068900284,1246720,67.44,14874254977,67.9,1526045400557,8.69,67.68,New York Stock Exchange,Financial Services,86.68,63.1,-0.123476152671597
LNC+,21,previousclose,0,0,68.49,1525896121733,Lincoln National Corporation Warrant expiring July 10 2019,68.49,1525896121733,68.62,0,0,0,0,0,0,0,0,0,68.62,Previous close,"May 9, 2018",1525824000000,200,68.49,0,81.99,1517236200558,,68.62,New York Stock Exchange,Financial Services,83,59.11,-0.103006535947712
LND,2414,close,-0.005,-0.0013200000000000002,3.79,1526068921509,Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil),3.79,1526068921509,3.8200000000000003,0,0,0,0,0,0,0,0,0,3.79,Close,"May 11, 2018",1526068921509,5822,3.75,203910217,3.75,1525959000554,,3.795,New York Stock Exchange,Consumer Defensive,4.55,3.21,0.096789110141325
LNDC,58362,close,-0.1,-0.007520000000000001,13.2,1526068800402,Landec Corporation,13.2,1526068800402,13.45,0,0,0,0,1526067009716,0.13199000000000002,13.15,100,2500,13.2,Close,"May 11, 2018",1526068800402,18941,13.05,363850450,13.3,1526045400799,37.71,13.3,Nasdaq Global Select,Consumer Defensive,14.95,11.4238,0.064
LNG,2307908,close,0.42,0.0067800000000000004,62.39,1526068800055,Cheniere Energy Inc.,62.39,1526069400001,62.61,0,0,0,0,1526068797548,0.06813000000000001,62.38,2,124368,62.39,Close,"May 11, 2018",1526068800055,1825451,61.42,15198571040,61.88,1526045400017,-103.98,61.97,NYSE American,Energy,63.97,40.36,0.13290676416819
LNGR,2881,close,0.1799,0.009030000000000002,20.1,1526068800415,Global X Longevity Thematic ETF,20.1,1526068800415,20.1,0,0,0,0,0,0,0,0,0,20.1,Close,"May 11, 2018",1526068800415,1035,19.84,0,19.84,1526045400435,,19.9201,NASDAQ Global Market,,21.38,17.71,0.015813360530341002
LNN,89592,close,0.56,0.0059700000000000005,94.36,1526068921408,Lindsay Corporation,94.36,1526068921408,94.65,0,0,0,0,1526068776669,0.08188000000000001,94.48,100,2263,94.36,Close,"May 11, 2018",1526068921408,27638,93.33,1015060526,93.89,1526045400614,39.65,93.8,New York Stock Exchange,Industrials,100.4,82.309,0.053725391074788006
LNT,1626236,close,-0.08,-0.0019200000000000003,41.66,1526068925331,Alliant Energy Corporation,41.66,1526068925331,41.91,0,0,0,0,1526068758001,0.01574,41.64,48,12261,41.66,Close,"May 11, 2018",1526068925331,778971,41.59,9643532954,41.77,1526045400402,20.73,41.74,New York Stock Exchange,Utilities,45.55,36.84,0.007543298533582001
LNTH,407122,close,0.1,0.00676,14.9,1526068800226,Lantheus Holdings Inc.,14.9,1526068800226,15,0,0,0,0,1526068627927,0.020620000000000003,14.9,300,6816,14.9,Close,"May 11, 2018",1526068800226,330553,14.15,570381491,14.9,1526045400492,14.9,14.8,NASDAQ Global Market,Healthcare,24.45,13.875,-0.295238095238095
LOAN,31269,close,0.5,0.07042000000000001,7.6,1526068800370,Manhattan Bridge Capital Inc,7.6,1526068800370,7.693,0,0,0,0,1526067393705,0.006090000000000001,7.65,100,400,7.6,Close,"May 11, 2018",1526068800370,65681,7.105,61627898,7.25,1526045400526,,7.1,NASDAQ Capital Market,Real Estate,7.6,4.85,0.21307386082113103
LOB,102293,close,-0.05,-0.0017200000000000002,29.05,1526068800368,Live Oak Bancshares Inc.,29.05,1526068800368,29.3,0,0,0,0,1526068771124,0.03721,29.075,74,1162,29.05,Close,"May 11, 2018",1526068800368,31228,28.9,1162102866,29.05,1526045400594,21.68,29.1,Nasdaq Global Select,Financial Services,30.05,20.751,0.22152400861363303
LOCO,327225,close,0,0,10.15,1526068800272,El Pollo Loco Holdings Inc.,10.15,1526068800272,10.25,0,0,0,0,1526068774912,0.02041,10.175,100,3179,10.15,Close,"May 11, 2018",1526068800272,155757,10,392155786,10.2,1526045400229,15.86,10.15,Nasdaq Global Select,Consumer Cyclical,14.85,9.05,-0.004901960784313
LODE,647627,close,-0.0036000000000000003,-0.009880000000000002,0.3607,1526068800049,Comstock Mining Inc.,0.3607,1526069400001,0.368,0,0,0,0,1526054714195,0.0029400000000000003,0.3588,100,600,0.3607,Close,"May 11, 2018",1526068800049,204082,0.352,19258288,0.359,1526045400016,,0.3643,NYSE American,Basic Materials,1.12,0.21,-0.100493827160493
LOGI,331168,close,0.37,0.00922,40.48,1526068800015,Logitech International S.A.,40.47,1526068800180,40.58,0,0,0,0,1526068776602,0.02015,40.46,100,3494,40.48,Close,"May 11, 2018",1526068800015,173400,40.37,6643208827,40.5,1526045400045,32.13,40.11,Nasdaq Global Select,Technology,43.54,32.66,0.189854642539305
LOGM,495002,close,-2.7,-0.023010000000000003,114.65,1526068800400,LogMeIn Inc.,114.65,1526068800400,117.3,0,0,0,0,1526068783585,0.027080000000000003,114.6,100,6262,114.65,Close,"May 11, 2018",1526068800400,231241,114.35,5984730000,116.95,1526045400366,31.24,117.35,Nasdaq Global Select,Technology,134.8,103,0.019836183109913003
LOGO,92,close,0,0,15.4,1526068800000,Global X Iconic U.S. Brands,15.4,1526068800000,,0,0,0,0,0,0,0,0,0,15.4,Close,"May 11, 2018",1526068800000,0,,0,15.4,1526045400000,,15.4,BATS Exchange,,16.91,14.79,-0.030837004405286004
LOMA,552626,close,-1.09,-0.060590000000000005,16.9,1526068921189,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS,16.9,1526068921189,17.9,0,0,0,0,1526068553250,0.037270000000000005,16.9,100,17326,16.9,Close,"May 11, 2018",1526068921189,464878,16.87,2014569536,17.9,1526045400454,31.3,17.99,New York Stock Exchange,Basic Materials,26.89,16.22,-0.274596774193548
LONE,128377,close,0.01,0.0018200000000000002,5.51,1526068800248,Lonestar Resources US Inc.,5.51,1526068800248,5.62,0,0,0,0,1526067830903,0.00285,5.62,100,300,5.51,Close,"May 11, 2018",1526068800248,105263,5.41,135748840,5.51,1526045400389,-14.13,5.5,NASDAQ Global Market,Energy,5.58,2.43,0.198257080610021
LOOP,16355,close,0.21,0.01736,12.31,1526068800080,Loop Industries Inc.,12.31,1526068800085,12.314,0,0,0,0,1526062910502,0.10087,12.21,100,600,12.31,Close,"May 11, 2018",1526068800080,5948,12.11,403855856,12.25,1526057852290,,12.1,NASDAQ Global Market,Industrials,19,7.5,-0.18077183480027
LOPE,285303,close,-0.6000000000000001,-0.005520000000000001,108.19,1526068800163,Grand Canyon Education Inc.,108.18,1526068800184,109.37,0,0,0,0,1526068797324,0.03003,108.23,16,2867,108.19,Close,"May 11, 2018",1526068800163,95471,107.9,5217345797,108.5,1526045400596,24.87,108.79,Nasdaq Global Select,Consumer Defensive,111.41,71.005,0.21770763375867402
LOR,17049,close,-0.03,-0.00266,11.25,1526068981422,Lazard World Dividend & Income Fund Inc.,11.25,1526068981422,11.282,0,0,0,0,0,0,0,0,0,11.25,Close,"May 11, 2018",1526068981422,17699,11.19,77402059,11.28,1526045400252,,11.28,New York Stock Exchange,Financial Services,12.63,10.7168,-0.0009830751653950001
LORL,96152,close,0.25,0.00642,39.2,1526068800215,Loral Space and Communications Inc.,39.2,1526068800215,39.75,0,0,0,0,1526061605980,0.02296,38.95,2,1297,39.2,Close,"May 11, 2018",1526068800215,56490,38.833,1212563839,39,1526045400548,,38.95,Nasdaq Global Select,Technology,51.75,37,-0.138274336283185
LOV,2689,close,-0.3256,-0.025310000000000003,12.54,1526068800022,Spark Networks Inc. American Depositary Shares (each representing one-tenth of an),12.54,1526069400001,12.54,0,0,0,0,0,0,0,0,0,12.54,Close,"May 11, 2018",1526068800022,107,12.54,162169663,12.54,1526068790007,-83.6,12.8656,NYSE American,Technology,15.4,10.15,-0.022370820668692
LOW,5945482,close,2.38,0.02798,87.45,1526068966994,Lowe's Companies Inc.,87.45,1526068966994,87.74,0,0,0,0,1526068798402,0.13221000000000002,87.46,100,807569,87.45,Close,"May 11, 2018",1526068966994,6108229,85.2,72213261273,85.2,1526045400370,21.12,85.07,New York Stock Exchange,Consumer Cyclical,108.98,70.76,-0.06336979882323901
LOWC,5141,close,0.64,0.00706,91.29,1526068800169,SPDR MSCI ACWI Low Carbon Target,91.29,1526069400001,91.67,0,0,0,0,0,0,0,0,0,91.29,Close,"May 11, 2018",1526068800169,4920,91.03,155193000,91.67,1526045400110,,90.65,NYSE Arca,,96.4,81.555,0.0037648100985490005
LOXO,349594,close,9.94,0.07675000000000001,139.45,1526068800400,Loxo Oncology Inc.,139.45,1526068800400,141,0,0,0,0,1526068781857,0.05732,139.42,100,11603,139.45,Close,"May 11, 2018",1526068800400,202425,129.51,4193981341,129.51,1526045400805,-35.66,129.51,NASDAQ Global Market,Healthcare,139.45,42.559,0.49722543352601106
LPCN,366132,close,0.04,0.03774,1.1,1526068800379,Lipocine Inc.,1.1,1526068800379,1.13,0,0,0,0,1526068541790,0.00206,1.095,4,919,1.1,Close,"May 11, 2018",1526068800379,446117,1.05,23390993,1.07,1526045400051,-1.21,1.06,NASDAQ Capital Market,Healthcare,5.33,1.03,-0.6918604651162791
LPG,210780,close,-0.05,-0.00683,7.27,1526068923490,Dorian LPG Ltd.,7.27,1526068923490,7.4,0,0,0,0,1526068749868,0.08448000000000001,7.275,100,8259,7.27,Close,"May 11, 2018",1526068923490,97763,7.26,400626814,7.32,1526045400501,-9.69,7.32,New York Stock Exchange,Industrials,9.0161,6.2,-0.128571428571428
LPI,3883339,close,-0.05,-0.00515,9.66,1526068816098,Laredo Petroleum Inc.,9.66,1526068816098,9.955,0,0,0,0,1526068798621,0.02134,9.665,100,59359,9.66,Close,"May 11, 2018",1526068816098,2781584,9.64,2271665094,9.7,1526045400552,14.64,9.71,New York Stock Exchange,Energy,13.46,7.41,-0.12364620938628101
LPL,914492,close,0.33,0.031190000000000002,10.91,1526068922587,LG Display Co Ltd AMERICAN DEPOSITORY SHARES,10.91,1526068922587,11.02,0,0,0,0,1526068757532,0.037070000000000006,10.915,100,22481,10.91,Close,"May 11, 2018",1526068922587,606447,10.89,7807538574,10.93,1526045505339,4.79,10.58,New York Stock Exchange,Technology,17.045,10.21,-0.250177179305457
LPLA,1034192,close,-0.09,-0.0012900000000000001,69.6,1526068800422,LPL Financial Holdings Inc.,69.6,1526068800422,70.365,0,0,0,0,1526068795523,0.06685,69.56,100,28458,69.6,Close,"May 11, 2018",1526068800422,425699,69.39,6203878058,69.88,1526045400265,21.28,69.69,Nasdaq Global Select,Financial Services,70.63,37.92,0.223133707522035
LPNT,447489,close,-0.45,-0.008150000000000001,54.75,1526068800478,LifePoint Health Inc.,54.75,1526068800478,55.15,0,0,0,0,1526068741155,0.048470000000000006,54.725,30,14028,54.75,Close,"May 11, 2018",1526068800478,289416,54.15,2123154466,55.1,1526045400351,14.6,55.2,Nasdaq Global Select,Healthcare,67.95,41.45,0.084479371316306
LPSN,420227,close,-0.15,-0.00813,18.3,1526068800165,LivePerson Inc.,18.3,1526068800189,18.45,0,0,0,0,1526068055060,0.036160000000000005,18.325,100,12430,18.3,Close,"May 11, 2018",1526068800165,343750,18.1,1111137332,18.3,1526045400388,-261.43,18.45,Nasdaq Global Select,Technology,18.85,8.9,0.59051724137931
LPT,933705,close,-0.35000000000000003,-0.00799,43.46,1526068971690,Liberty Property Trust,43.46,1526068971690,44.03,0,0,0,0,1526068796937,0.04812,43.47,100,30626,43.46,Close,"May 11, 2018",1526068971690,636451,43.45,6422858788,43.89,1526045400609,16.46,43.81,New York Stock Exchange,Real Estate,45.4,37.77,0.038616821277776006
LPTH,112296,close,0,0,2.11,1526068800254,LightPath Technologies Inc.,2.11,1526068800254,2.14,0,0,0,0,0,0,0,0,0,2.11,Close,"May 11, 2018",1526068800254,54244,2.09,54286040,2.11,1526045400695,6.39,2.11,NASDAQ Capital Market,Technology,4.099,1.97,-0.082608695652173
LPTX,127199,close,0.66,0.09763000000000001,7.42,1526068800436,Leap Therapeutics Inc.,7.42,1526068800436,7.46,0,0,0,0,0,0,0,0,0,7.42,Close,"May 11, 2018",1526068800436,57475,6.95,107595053,7.2,1526045400717,-2.11,6.76,NASDAQ Global Market,Healthcare,10.25,4.9,0.08856682769726201
LPX,1679217,close,0.54,0.01984,27.76,1526068880084,Louisiana-Pacific Corporation,27.76,1526068880084,27.85,0,0,0,0,1526068786439,0.06417,27.76,99,106337,27.76,Close,"May 11, 2018",1526068880084,1657114,27.21,4030124374,27.26,1526045400555,10.52,27.22,New York Stock Exchange,Basic Materials,31.19,22.07,0.024062843298069
LQ,1690286,close,-0.07,-0.0034400000000000003,20.26,1526068923491,La Quinta Holdings Inc.,20.26,1526068923491,20.4,0,0,0,0,1526068770267,0.061630000000000004,20.27,10,46748,20.26,Close,"May 11, 2018",1526068923491,758527,20.23,2375405925,20.36,1526045400502,96.48,20.33,New York Stock Exchange,Consumer Cyclical,21.06,13.1137,0.09832522960561801
LQD,4588332,close,0.2,0.0017400000000000002,115.26,1526068800440,iShares iBoxx $ Investment Grade Corporate Bond,115.26,1526069400002,115.28,0,0,0,0,1526068799064,0.022760000000000002,115.205,101,96384,115.26,Close,"May 11, 2018",1526068800440,4234798,115.08,31811760000,115.23,1526045400123,,115.06,NYSE Arca,,121.85,114.2601,-0.036350829939288
LQDH,44885,close,0.15,0.0015500000000000002,96.86,1526068800194,iShares Interest Rate Hedged Corporate Bond,96.86,1526069400001,96.86,0,0,0,0,0,0,0,0,0,96.86,Close,"May 11, 2018",1526068800194,52038,96.671,213092000,96.82,1526045400100,,96.71,NYSE Arca,,99.18,94.2001,0.006691149528663001
LQDI,0,close,0,0,25,1526068800000,,25,1526068800000,,0,0,0,0,0,0,0,0,0,25,Close,"May 11, 2018",1526068800000,0,,0,25,1526045400000,,25,,,25,0,0
LQDT,85614,close,0,0,5.75,1526068800312,Liquidity Services Inc.,5.75,1526068800312,5.8,0,0,0,0,1526062773181,0.005450000000000001,5.75,100,146,5.75,Close,"May 11, 2018",1526068800312,26789,5.65,184584953,5.75,1526045400708,-6.39,5.75,Nasdaq Global Select,Consumer Cyclical,7.65,4.335,0.223404255319148
LRAD,35957,close,0.04,0.017320000000000002,2.35,1526068800008,LRAD Corporation,2.35,1526068800099,2.36,0,0,0,0,1526058830138,0.011920000000000002,2.33,200,200,2.35,Close,"May 11, 2018",1526068800008,16779,2.278,75785827,2.31,1526045400206,,2.31,NASDAQ Capital Market,Technology,2.58,1.46,-0.025316455696202
LRCX,3521603,close,-2.46,-0.012060000000000001,201.55,1526068800291,Lam Research Corporation,201.55,1526068800291,204.76,0,0,0,0,1526068798410,0.02313,201.52,100,32961,201.55,Close,"May 11, 2018",1526068800291,1425032,200.89,33063311068,202.42,1526045400385,17.36,204.01,Nasdaq Global Select,Technology,234.88,139.24,0.080539692527374
LRET,3194,close,-0.065,-0.00285,22.725,1526068800128,ETRACS Monthly Pay 2xLeveraged MSCI US REIT Index ETN due May 5 2045,22.725,1526069400001,22.725,0,0,0,0,0,0,0,0,0,22.725,Close,"May 11, 2018",1526068800128,231,22.725,5226750,22.83,1526045400124,,22.79,NYSE Arca,,27.57,19.3148,-0.130152671755725
LRGE,44,previousclose,0,0,30.06,1523563200336,ClearBridge Large Cap Growth ESG ETF,31.6,1526068800087,31.61,0,0,0,0,1526067090376,0.24057,31.6,100,300,29.925,Previous close,"May 3, 2018",1525305600000,1247,31.6,2992560,30.06,1523539800344,,29.925,NASDAQ Global Market,,31.89,25.31,0.015439429928741002
LRGF,250643,close,0.06,0.00185,32.46,1526068800216,iShares Edge MSCI Multifactor USA,32.46,1526069400001,32.58,0,0,0,0,1526052893618,0.004390000000000001,32.51,100,300,32.46,Close,"May 11, 2018",1526068800216,68337,32.41,983538000,32.45,1526045400107,,32.4,NYSE Arca,,33.93,27.778,0.017555981281994003
LRN,281988,close,-0.02,-0.0013200000000000002,15.09,1526068921409,K12 Inc,15.09,1526068921409,15.42,0,0,0,0,1526068790589,0.06502000000000001,15.09,97,6155,15.09,Close,"May 11, 2018",1526068921409,94663,14.915,621285933,15.11,1526045400614,25.15,15.11,New York Stock Exchange,Consumer Defensive,21.18,12.72,-0.06207324643078801
LSBK,1117,close,0.49,0.028990000000000002,17.39,1526068800335,Lake Shore Bancorp Inc.,17.39,1526068800335,17.5,0,0,0,0,0,0,0,0,0,17.39,Close,"May 11, 2018",1526068800335,7977,16.8,105626338,16.82,1526061902773,,16.9,NASDAQ Global Market,Financial Services,17.4,15.41,0.018182694509043
LSCC,785201,close,-0.13,-0.023590000000000003,5.38,1526068800259,Lattice Semiconductor Corporation,5.38,1526068800259,5.49,0,0,0,0,1526068787940,0.008990000000000001,5.385,200,2703,5.38,Close,"May 11, 2018",1526068800259,300667,5.37,671255439,5.49,1526045400692,-269,5.51,Nasdaq Global Select,Technology,7.1,5.05,-0.066101694915254
LSI,406933,close,-0.02,-0.00022,92.88,1526068921698,Life Storage Inc.,92.88,1526068921698,93.16,0,0,0,0,1526068762780,0.03703,92.905,100,5044,92.88,Close,"May 11, 2018",1526068921698,136214,92.51,4320517350,93.04,1526045400608,17.33,92.9,New York Stock Exchange,Real Estate,93.1,69,0.073937535908702
LSST,168,previousclose,0,0,24.8,1525118400126,Natixis ETF Trust Loomis Sayles Short Duration Income,24.75,1525354368225,,0,0,0,0,0,0,0,0,0,24.8,Previous close,"May 3, 2018",1525305600000,1,,0,24.75,1525354368225,,24.8,NYSE Arca,,25.06,24.79,-0.00304713818249
LSTR,505886,close,1.9500000000000002,0.018090000000000002,109.75,1526068800385,Landstar System Inc.,109.75,1526068800385,110.55,0,0,0,0,1526068798912,0.053610000000000005,109.8,100,12166,109.75,Close,"May 11, 2018",1526068800385,226935,107.75,4616962451,108.2,1526045400800,25.23,107.8,Nasdaq Global Select,Industrials,118.6,80,0.034398053259025
LSVX,383,previousclose,0,0,14.75,1525896000156,UBS AG VelocityShares VIX Variable Long/Short ETN linked to the S&P 500 VIX Futures Variable Long/Short Index Short Term due July 18 2046,14.94,1525970651208,,0,0,0,0,0,0,0,0,0,14.75,Previous close,"May 10, 2018",1525910400000,172,,4425000,14.81,1525959000091,,14.75,NYSE Arca,,33.394800000000004,12.32,-0.520325203252032
LSXMA,357614,close,0.14,0.0032,43.94,1526068800245,Liberty Media Corporation Series A Liberty SiriusXM Common Stock,43.94,1526068800245,44.16,0,0,0,0,1526068797896,0.041330000000000006,43.91,43,5122,43.94,Close,"May 11, 2018",1526068800245,123929,43.65,0,43.92,1526045400001,13.27,43.8,Nasdaq Global Select,Consumer Cyclical,46.43,36.33,0.125964010282776
LSXMB,156,close,-0.46,-0.01043,43.64,1526068800423,Liberty Media Corporation Series B Liberty SiriusXM Common Stock,43.64,1526068800423,43.64,0,0,0,0,0,0,0,0,0,43.64,Close,"May 11, 2018",1526068800423,200,43.64,0,43.64,1526061614828,,44.1,Nasdaq Global Select,Consumer Cyclical,47.61,37.72,0.12299465240641701
LSXMK,615093,close,0.09,0.00205,43.96,1526068800412,Liberty Media Corporation Series C Liberty SiriusXM Common Stock,43.96,1526068800412,44.16,0,0,0,0,1526068796221,0.08764000000000001,43.96,1,37573,43.96,Close,"May 11, 2018",1526068800412,428720,43.68,14777480359,43.83,1526045400769,13.28,43.87,Nasdaq Global Select,Consumer Cyclical,46.24,36.11,0.13242127000516202
LTBR,357930,close,0.05,0.04762,1.1,1526068800466,Lightbridge Corporation,1.1,1526068800466,1.12,0,0,0,0,1526062613480,0.0053300000000000005,1.105,100,1884,1.1,Close,"May 11, 2018",1526068800466,353471,1.03,26320670,1.04,1526045400440,,1.05,NASDAQ Capital Market,Industrials,4.8,0.9401,-0.16666666666666602
LTC,279643,close,0.1,0.00255,39.33,1526068921190,LTC Properties Inc.,39.33,1526068921190,39.44,0,0,0,0,1526068728529,0.01686,39.28,100,4099,39.33,Close,"May 11, 2018",1526068921190,243120,38.867,1558602081,39.24,1526045400455,12.81,39.23,New York Stock Exchange,Real Estate,52.85,34.46,-0.08493987847404401
LTL,344,close,1.7000000000000002,0.04558,39,1526068800113,ProShares Ultra Telecommunications,39,1526069400001,39,0,0,0,0,0,0,0,0,0,39,Close,"May 11, 2018",1526068800113,1470,39,2925000,38.5,1526050256568,,37.3,NYSE Arca,,56.3916,35.57,-0.130106252973497
LTM,512362,close,0.06,0.0043100000000000005,13.98,1526068923219,LATAM Airlines Group S.A.,13.98,1526068923219,14.17,0,0,0,0,1526068795985,0.01666,13.97,100,10047,13.98,Close,"May 11, 2018",1526068923219,603061,13.91,8477579548,13.91,1526045400453,55.92,13.92,New York Stock Exchange,Industrials,17.39,10.529,-0.035343035343035005
LTN,35005,close,-0.02,-0.00206,9.7,1526068922297,Union Acquisition Corp.,9.7,1526068922297,9.7,0,0,0,0,0,0,0,0,0,9.7,Close,"May 11, 2018",1526068922297,100,9.7,139437500,9.7,1525699800452,,9.72,New York Stock Exchange,Industrials,9.75,9.58,0.0125
LTN+,0,close,0.02,0.060610000000000004,0.35000000000000003,1526068922312,,0.35000000000000003,1526068922312,0.35000000000000003,0,0,0,0,0,0,0,0,0,0.35000000000000003,Close,"May 11, 2018",1526068922312,2600,0.34040000000000004,0,,,,0.33,,,0.35000000000000003,0,0.03125
LTN=,9446,previousclose,0,0,10.24,1525466700011,Union Acquisition Corp. Units each consisting of one ordinary share and one redeemable warrant,10.19,1526068800009,10.2,0,0,0,0,0,0,0,0,0,10.18,Previous close,"May 10, 2018",1525910400000,5240,10.19,0,10.2,1523539837120,,10.18,New York Stock Exchange,Industrials,10.3,10,0.016983016983016002
LTN^,0,close,,,0.31,1526068922297,LiveXLive Media,0.31,1526068922297,0.31,0,0,0,0,0,0,0,0,0,0.31,Close,"May 11, 2018",1526068922297,600,0.30000000000000004,15885886,0.30000000000000004,1521725476789,,,OTC Pink,Consumer Cyclical,0.31,0,0
LTPZ,22568,close,0.14,0.0021100000000000003,66.56,1526068800178,Pimco 15 Year U.S. TIPS Index Exchange-Traded Fund,66.56,1526069400000,66.68,0,0,0,0,1526067617203,0.0022400000000000002,66.5,600,4900,66.56,Close,"May 11, 2018",1526068800178,2187500,66.282,270899200,66.68,1526045400100,,66.42,NYSE Arca,,69.37,64.234,-0.024337219140735
LTRPA,662425,close,0.05,0.004070000000000001,12.35,1526068800181,Liberty TripAdvisor Holdings Inc. Series A Common Stock,12.35,1526068800181,12.5,0,0,0,0,1526068759980,0.03203,12.375,100,12842,12.35,Close,"May 11, 2018",1526068800181,400937,12.172,926953950,12.4,1526045400293,,12.3,Nasdaq Global Select,Technology,15.3,7.9,0.301587301587301
LTRPB,40,close,-0.30000000000000004,-0.023170000000000003,12.65,1526068800427,Liberty TripAdvisor Holdings Inc. Series B Common Stock,12.65,1526068800427,12.405,0,0,0,0,0,0,0,0,0,12.65,Close,"May 11, 2018",1526068800427,2947,12.35,949471050,12.4,1526057753492,,12.95,Nasdaq Global Select,Technology,15.6,9,0.301507537688442
LTRX,27466,close,0.02,0.00877,2.3,1526068800236,Lantronix Inc.,2.3,1526068800236,2.3,0,0,0,0,1526061610344,0.020220000000000002,2.3,100,2000,2.3,Close,"May 11, 2018",1526068800236,98912,2.2800000000000002,41971016,2.2800000000000002,1526045400506,115,2.2800000000000002,NASDAQ Capital Market,Technology,2.83,1.78,0.15151515151515102
LTS,159359,close,0.21,0.05833000000000001,3.81,1526068800041,Ladenburg Thalmann Financial Services Inc,3.81,1526069400001,3.81,0,0,0,0,1526068795112,0.023780000000000003,3.79,4,20950,3.81,Close,"May 11, 2018",1526068800041,880992,3.6,763934672,3.63,1526045400014,-76.2,3.6,NYSE American,Financial Services,3.81,2.11,0.164483260553129
LTS-A,22119,close,0.0345,0.0013700000000000001,25.237,1526068800034,Ladenburg Thalmann Financial Services Inc 8.00% Series A Cumulative Redeemable Preferred Stock Liquidation Preference $25.00 per share,25.237,1526069400001,25.29,0,0,0,0,0,0,0,0,0,25.237,Close,"May 11, 2018",1526068800034,12547,25.18,153714832,25.25,1526045400012,,25.2025,NYSE American,Financial Services,25.7,24.63,0.028933852648425
LTSL,9164,close,0.191,0.007890000000000001,24.39,1526068800020,Ladenburg Thalmann Financial Services Inc 6.50% Senior Notes due 2027,24.39,1526069400001,24.5,0,0,0,0,0,0,0,0,0,24.39,Close,"May 11, 2018",1526068800020,5328,24.21,0,24.21,1526046203547,,24.199,NYSE American,,27.67,23.851,0.00044236262986600003
LTXB,328519,close,0.01,0.00023,43.65,1526068800239,LegacyTexas Financial Group Inc.,43.65,1526068800239,43.865,0,0,0,0,1526068791183,0.054970000000000005,43.67,500,11914,43.65,Close,"May 11, 2018",1526068800239,216736,42.78,2106765766,43.7,1526045400394,18.81,43.64,Nasdaq Global Select,Financial Services,46.45,34.58,0.05474830089813101
LUB,33216,close,-0.01,-0.00385,2.59,1526068921420,Luby's Inc.,2.59,1526068921420,2.63,0,0,0,0,0,0,0,0,0,2.59,Close,"May 11, 2018",1526068921420,7449,2.5700000000000003,76340750,2.61,1526045409443,,2.6,New York Stock Exchange,Consumer Cyclical,3.43,2.3501,-0.047619047619047006
LUK,3498312,close,-0.23,-0.00928,24.56,1526068926857,Leucadia National Corporation,24.56,1526068926857,24.905,0,0,0,0,1526068795894,0.056190000000000004,24.54,100,141249,24.56,Close,"May 11, 2018",1526068926857,2513775,24.53,8461926346,24.73,1526045400255,19.65,24.79,New York Stock Exchange,Consumer Defensive,28.3,21.61,-0.070501644150984
LULU,2047781,close,0.63,0.006430000000000001,98.54,1526068800460,lululemon athletica inc.,98.54,1526068800460,98.7,0,0,0,0,1526068793818,0.027770000000000003,98.55,5,20453,98.54,Close,"May 11, 2018",1526068800460,736514,97.554,13369958934,97.77,1526045400049,45.41,97.91,Nasdaq Global Select,Consumer Cyclical,100.73,47.26,0.228635964361902
LUNA,224230,close,0,0,2.96,1526068800482,Luna Innovations Incorporated,2.96,1526068800482,3.03,0,0,0,0,1526068541727,0.00884,2.96,12,1126,2.96,Close,"May 11, 2018",1526068800482,127376,2.8,82682624,2.98,1526045400732,-296,2.96,NASDAQ Capital Market,Technology,4,1.1582,0.184
