symbol,avgTotalVolume,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,primaryExchange,sector,week52High,week52Low,ytdChange
HQH,141015,close,0.21,0.01015,20.89,1.5259E+12,Tekla Healthcare Investors,20.89,1.5259E+12,21.02,0,0,0,0,1.52589E+12,0.00174,20.95,100,200,20.89,Close,09-May-18,1.5259E+12,114943,20.65,865278047,20.72,1.52587E+12,,20.68,New York Stock Exchange,Financial Services,26.37,20.36,-0.079948392
HQL,65717,close,0.21,0.01148,18.5,1.5259E+12,TeklaLife Sciences Investors,18.5,1.5259E+12,18.544,0,0,0,0,1.52588E+12,0.00201,18.25,100,100,18.5,Close,09-May-18,1.5259E+12,49751,18.24,407152570,18.31,1.52587E+12,,18.29,New York Stock Exchange,Financial Services,22.24,18.01,-0.058056475
HQY,461257,close,0.54,0.00772,70.46,1.5259E+12,HealthEquity Inc.,70.457,1.5259E+12,70.89,0,0,0,0,1.5259E+12,0.01921,70.39,13,5509,70.46,Close,09-May-18,1.5259E+12,286778,69.58,4294680879,69.96,1.52587E+12,140.92,69.92,Nasdaq Global Select,Technology,70.46,40.21,0.504626641
HR,1227040,close,0.06,0.00216,27.78,1.5259E+12,Healthcare Realty Trust Incorporated,27.78,1.5259E+12,27.84,0,0,0,0,1.5259E+12,0.03288,27.78,300,31836,27.78,Close,09-May-18,1.5259E+12,968248,27.46,3478014024,27.61,1.52587E+12,17.92,27.72,New York Stock Exchange,Real Estate,36.25,26.271,-0.124867404
HRB,2696617,close,-0.43,-0.01546,27.39,1.5259E+12,H&R Block Inc.,27.39,1.5259E+12,28.02,0,0,0,0,1.5259E+12,0.018,27.39,92,23974,27.39,Close,09-May-18,1.5259E+12,1331889,27.325,5730048915,27.98,1.52587E+12,13.83,27.82,New York Stock Exchange,Consumer Cyclical,31.8,23.5946,0.048699304
HRC,407958,close,-0.26,-0.00301,86.26,1.5259E+12,Hill-Rom Holdings Inc,86.26,1.5259E+12,86.62,0,0,0,0,1.5259E+12,0.07112,86.26,100,17392,86.26,Close,09-May-18,1.5259E+12,244544,85.25,5717111814,86.52,1.52587E+12,21.4,86.52,New York Stock Exchange,Healthcare,91.11,71.91,0.024596473
HRG,3002134,close,0.16,0.01429,11.36,1.5259E+12,HRG Group Inc.,11.36,1.5259E+12,11.38,0,0,0,0,1.5259E+12,0.03621,11.36,200,45380,11.36,Close,09-May-18,1.5259E+12,1253245,11.045,2307256816,11.17,1.52587E+12,,11.2,New York Stock Exchange,Consumer Cyclical,19.77,9.42,-0.324487334
HRI,216895,close,2.64,0.04906,56.45,1.5259E+12,Herc Holdings Inc.,56.45,1.5259E+12,58.45,0,0,0,0,1.5259E+12,0.01818,56.41,200,5771,56.45,Close,09-May-18,1.5259E+12,317437,54.39,1603396204,57,1.52587E+12,-470.42,53.81,New York Stock Exchange,Industrials,72.99,33.27,-0.15072601
HRL,2919694,close,0.58,0.01633,36.09,1.5259E+12,Hormel Foods Corporation,36.09,1.5259E+12,36.165,0,0,0,0,1.5259E+12,0.02345,36.105,100,36169,36.09,Close,09-May-18,1.5259E+12,1542388,35.485,19110887437,35.54,1.52587E+12,22.84,35.51,New York Stock Exchange,Consumer Defensive,38,29.75,-0.007482314
HRS,848024,close,1.45,0.00942,155.39,1.5259E+12,Harris Corporation,155.39,1.5259E+12,155.74,0,0,0,0,1.5259E+12,0.06988,155.32,43,36389,155.39,Close,09-May-18,1.5259E+12,520736,153.282,18449285946,154.31,1.52587E+12,27.41,153.94,New York Stock Exchange,Technology,170.54,106.18,0.087557799
HRTG,211165,close,0.19,0.01181,16.28,1.5259E+12,Heritage Insurance Holdings Inc.,16.28,1.5259E+12,16.37,0,0,0,0,1.5259E+12,0.08495,16.335,100,41625,16.28,Close,09-May-18,1.5259E+12,489994,16.05,432556409,16.18,1.52587E+12,9.75,16.09,New York Stock Exchange,Financial Services,19.15,8.85,-0.087273449
HRTX,1157881,close,-0.15,-0.00491,30.4,1.5259E+12,Heron Therapeutics Inc.,30.4,1.5259E+12,30.85,0,0,0,0,1.5259E+12,0.03232,30.375,100,19429,30.4,Close,09-May-18,1.5259E+12,601145,30.25,2187310674,30.75,1.52587E+12,-8.31,30.55,NASDAQ Capital Market,Healthcare,32.7,12.7,0.651351351
HRZN,74694,close,-0.03,-0.00299,10,1.5259E+12,Horizon Technology Finance Corporation,10,1.5259E+12,10.1,0,0,0,0,0,0,0,0,0,10,Close,09-May-18,1.5259E+12,53938,9.99,115252060,10.05,1.52587E+12,9.43,10.03,Nasdaq Global Select,Financial Services,11.88,9.66,-0.089721017
HSBC,1483284,close,0.91,0.01871,49.54,1.5259E+12,HSBC Holdings plc.,49.54,1.5259E+12,49.61,0,0,0,0,1.5259E+12,0.0046,49.55,73,6370,49.54,Close,09-May-18,1.5259E+12,1384783,49.06,1.99079E+11,49.07,1.52587E+12,19.82,48.63,New York Stock Exchange,Financial Services,55.89,42.86,-0.053069395
HSBC-A,40753,close,-0.04,-0.00155,25.81,1.5259E+12,HSBC Holdings plc. ADR SER A REP 1/40 PFD SER A,25.81,1.5259E+12,25.89,0,0,0,0,1.52588E+12,0.01361,25.84,37,688,25.81,Close,09-May-18,1.5259E+12,50551,25.77,53942900000,25.77,1.52587E+12,,25.85,New York Stock Exchange,Financial Services,26.74,25.52,0.016196242
HSC,589187,close,0.4,0.01818,22.4,1.5259E+12,Harsco Corporation,22.4,1.5259E+12,22.8,0,0,0,0,1.5259E+12,0.07178,22.375,100,43354,22.4,Close,09-May-18,1.5259E+12,603984,22.175,1804876774,22.2,1.52587E+12,26.67,22,New York Stock Exchange,Basic Materials,23.6,13.55,0.167108753
HSCZ,1028,close,0.358,0.01131,32.018,1.5259E+12,iShares Currency Hedged MSCI EAFE Small-Cap,32.018,1.5259E+12,32.039,0,0,0,0,0,0,0,0,0,32.018,Close,09-May-18,1.5259E+12,1102,31.95,9605400,31.95,1.52588E+12,,31.66,NYSE Arca,,32.0383,28.0196,0.022609819
HSDT,24258,close,0.12,0.01105,10.98,1.5259E+12,Helius Medical Technologies Inc.,10.98,1.5259E+12,11,0,0,0,0,1.52588E+12,0.01004,10.67,200,400,10.98,Close,09-May-18,1.5259E+12,39841,10.2,295055878,10.5,1.52587E+12,,10.86,NASDAQ Capital Market,Healthcare,20.7,6.45,-0.114047969
HSEA*,0,sip,0,0,25.23,1.52581E+12,,25.23,1.5259E+12,25.25,0,0,0,0,1.52589E+12,0.00087,25.225,100,300,25.23,15 minute delayed price,4:00:00 PM,1.5259E+12,344828,25.22,0,25.23,1.52587E+12,,25.23,,,25.23,0,-0.001586856
HSEB*,0,sip,0.01,0.00039,25.42,1.52581E+12,,25.41,1.5259E+12,25.42,0,0,0,0,1.52589E+12,0.00195,25.405,100,700,25.41,15 minute delayed price,4:00:00 PM,1.5259E+12,358974,25.39,0,25.4,1.52587E+12,,25.4,,,25.41,0,-0.001572327
HSGX,45312,close,0.0088,0.0034,2.6,1.5259E+12,Histogenics Corporation,2.6,1.5259E+12,2.62,0,0,0,0,1.52589E+12,0.00853,2.585,100,300,2.6,Close,09-May-18,1.5259E+12,35170,2.55,74587271,2.59,1.52587E+12,-2.6,2.5912,NASDAQ Capital Market,Healthcare,3.35,1.59,0.25178744
HSIC,1758491,close,0.5,0.00703,71.58,1.5259E+12,Henry Schein Inc.,71.58,1.5259E+12,72.39,0,0,0,0,1.5259E+12,0.01977,71.52,100,31274,71.58,Close,09-May-18,1.5259E+12,1581892,69.52,11045226844,70.88,1.52587E+12,19.88,71.08,Nasdaq Global Select,Healthcare,93.495,62.56,-0.005456835
HSII,184217,close,0.45,0.01198,38,1.5259E+12,Heidrick & Struggles International Inc.,38,1.5259E+12,38.2,0,0,0,0,1.5259E+12,0.03,38,38,3842,38,Close,09-May-18,1.5259E+12,128067,37.44,719087794,37.75,1.52587E+12,26.39,37.55,Nasdaq Global Select,Industrials,39.3155,17.9,0.517674543
HSKA,66722,close,-0.54,-0.00581,92.46,1.5259E+12,Heska Corporation,92.46,1.5259E+12,94.34,0,0,0,0,1.5259E+12,0.01583,92.55,100,1168,92.46,Close,09-May-18,1.5259E+12,73784,92.21,686751181,93.08,1.52587E+12,52.83,93,NASDAQ Capital Market,Healthcare,115,56.59,0.166144201
HSON,23102,close,-0.16,-0.0829,1.77,1.5259E+12,Hudson Global Inc.,1.76,1.5259E+12,1.93,0,0,0,0,1.52588E+12,0.00967,1.87,100,600,1.77,Close,09-May-18,1.5259E+12,62048,1.735,55154172,1.94,1.52587E+12,,1.93,Nasdaq Global Select,Industrials,2.44,1.26,-0.114678899
HSPX,5856,close,0.49,0.00999,49.53,1.5259E+12,Horizons ETF Trust I S&P 500 Covered Call,49.53,1.5259E+12,49.59,0,0,0,0,0,0,0,0,0,49.53,Close,09-May-18,1.5259E+12,10962,49.105,0,49.31,1.52587E+12,,49.04,NYSE Arca,,52.9599,46.37,-0.017732492
HST,6010745,close,0.58,0.02896,20.61,1.5259E+12,Host Hotels & Resorts Inc.,20.61,1.5259E+12,20.63,0,0,0,0,1.5259E+12,0.05494,20.59,200,313053,20.61,Close,09-May-18,1.5259E+12,5698089,20.055,15278953220,20.11,1.52587E+12,12.34,20.03,New York Stock Exchange,Real Estate,21.53,17.26,0.015596479
HSTM,118637,close,0.33,0.01226,27.25,1.5259E+12,HealthStream Inc.,27.25,1.5259E+12,27.29,0,0,0,0,1.5259E+12,0.04032,27.24,36,2264,27.25,Close,09-May-18,1.5259E+12,56151,26.765,880160067,27.06,1.52587E+12,87.9,26.92,Nasdaq Global Select,Technology,31.53,21.1501,0.191213693
HSY,1344177,close,0.46,0.00499,92.61,1.5259E+12,The Hershey Company,92.569,1.5259E+12,92.88,0,0,0,0,1.5259E+12,0.06164,92.59,100,37196,92.61,Close,09-May-18,1.5259E+12,603439,91.976,19380212147,92.39,1.52587E+12,19.06,92.15,New York Stock Exchange,Consumer Defensive,116.49,89.101,-0.172494675
HT,477004,close,0.14,0.00722,19.53,1.5259E+12,Hersha Hospitality Trust Class A of Beneficial Interest,19.53,1.5259E+12,19.55,0,0,0,0,1.5259E+12,0.04604,19.545,100,9916,19.53,Close,09-May-18,1.5259E+12,215378,19.26,768125309,19.41,1.52587E+12,10.17,19.39,New York Stock Exchange,Real Estate,19.87,16.6,0.143622198
HT-C,2760,close,0.05,0.00208,24.05,1.5259E+12,Hersha Hospitality Trust 6.875% Series C Cumulative Redeemable Preferred Shares of Beneficial Interest,24.05,1.5259E+12,24.05,0,0,0,0,0,0,0,0,0,24.05,Close,09-May-18,1.5259E+12,2990,23.95,0,24.46,1.52268E+12,,24,New York Stock Exchange,Real Estate,26.28,23.82,-0.025309464
HT-D,6875,close,0.19,0.00817,23.44,1.5259E+12,Hersha Hospitality Trust 6.50% Series D Cumulative Redeemable Preferred Shares of Beneficial Interest $0.01 par value per share,23.44,1.5259E+12,23.74,0,0,0,0,1.52588E+12,0.05791,23.34,191,191,23.44,Close,09-May-18,1.5259E+12,3298,23.25,0,23.13,1.52579E+12,,23.25,New York Stock Exchange,Real Estate,26.49,22.61,-0.033010726
HT-E,7786,sip,-0.17,-0.00733,23.13,1.52581E+12,Hersha Hospitality Trust 6.50% Series E Cumulative Redeemable Preferred Shares of Beneficial Interest,23.02,1.5259E+12,23.209,0,0,0,0,0,0,0,0,0,23.02,15 minute delayed price,4:04:15 PM,1.5259E+12,1275,23.11,0,23.11,1.52579E+12,,23.19,New York Stock Exchange,Real Estate,26.4,22.66,-0.03348018
HTA,1586415,close,0.33,0.01285,26.02,1.5259E+12,Healthcare Trust of America Inc. Class A,26.02,1.5259E+12,26.025,0,0,0,0,1.5259E+12,0.04685,26.01,17,57089,26.02,Close,09-May-18,1.5259E+12,1218549,25.49,5338902720,25.62,1.52587E+12,15.87,25.69,New York Stock Exchange,Real Estate,32.835,24.19,-0.124925488
HTAB,0,close,0.0101,0.00051,20.01,1.5259E+12,Hartford Schroders Tax-Aware Bond,20.01,1.5259E+12,20.01,0,0,0,0,0,0,0,0,0,20.01,Close,09-May-18,1.5259E+12,2209,20.01,21010500,19.91,1.52475E+12,,19.9999,NYSE Arca,,20.04,19.86,-0.001996018
HTBI,26684,close,-0.1,-0.0037,26.9,1.5259E+12,HomeTrust Bancshares Inc.,26.9,1.5259E+12,27.225,0,0,0,0,1.5259E+12,0.11623,27.05,100,3500,26.9,Close,09-May-18,1.5259E+12,30113,26.9,512037949,27,1.52587E+12,27.17,27,Nasdaq Global Select,Financial Services,28,21.4,0.050583658
HTBK,117501,close,0.11,0.00647,17.11,1.5259E+12,Heritage Commerce Corp,17.11,1.5259E+12,17.16,0,0,0,0,1.52589E+12,0.00117,17.12,18,118,17.11,Close,09-May-18,1.5259E+12,100855,16.871,687305090,16.97,1.52587E+12,19.9,17,Nasdaq Global Select,Financial Services,17.28,12.76,0.116966057
HTBX,2167527,close,0.01,0.00781,1.29,1.5259E+12,Heat Biologics Inc.,1.29,1.5259E+12,1.31,0,0,0,0,1.5259E+12,0.00691,1.28,100,14030,1.29,Close,09-May-18,1.5259E+12,2030391,1.24,7306456,1.31,1.52587E+12,-0.48,1.28,NASDAQ Capital Market,Healthcare,7.89,1.09,-0.671794872
HTD,84047,close,0.04,0.00179,22.39,1.5259E+12,John Hancock Tax Advantaged Dividend Income Fund of Beneficial Interest,22.39,1.5259E+12,22.42,0,0,0,0,1.52589E+12,0.01052,22.37,200,1200,22.39,Close,09-May-18,1.5259E+12,114068,22.22,792269277,22.34,1.52587E+12,,22.35,New York Stock Exchange,Financial Services,26.79,21,-0.042773259
HTFA,1842,sip,0.17,0.00658,25.88,1.52581E+12,Horizon Technology Finance Corporation 6.25% Notes due 2022,25.99,1.5259E+12,25.99,0,0,0,0,0,0,0,0,0,25.99,15 minute delayed price,4:00:00 PM,1.5259E+12,1201,25.75,0,25.56,1.52466E+12,,25.82,New York Stock Exchange,,25.99,25.25,0.030179224
HTGC,330709,close,0.02,0.00159,12.63,1.5259E+12,Hercules Capital Inc.,12.63,1.5259E+12,12.712,0,0,0,0,1.5259E+12,0.01111,12.635,100,3699,12.63,Close,09-May-18,1.5259E+12,332943,12.62,1084905608,12.62,1.52587E+12,10.53,12.61,New York Stock Exchange,Financial Services,13.97,11.55,-0.022821496
HTGM,781369,close,0.15,0.03947,3.95,1.5259E+12,HTG Molecular Diagnostics Inc.,3.95,1.5259E+12,4.038,0,0,0,0,1.5259E+12,0.00325,3.965,50,2182,3.95,Close,09-May-18,1.5259E+12,671385,3.75,112005410,3.82,1.52587E+12,-2.04,3.8,NASDAQ Capital Market,Healthcare,5.83,1.59,0.800947867
HTGX,11988,close,0.0397,0.00158,25.09,1.5259E+12,Hercules Capital Inc. 6.25% Notes due 2024,25.09,1.5259E+12,25.09,0,0,0,0,0,0,0,0,0,25.09,Close,09-May-18,1.5259E+12,3156,25.05,0,25.09,1.52587E+12,,25.0503,New York Stock Exchange,,25.85,25.01,-0.005056082
HTH,384908,close,0.04,0.00177,22.59,1.5259E+12,Hilltop Holdings Inc.,22.59,1.5259E+12,22.82,0,0,0,0,1.5259E+12,0.07017,22.59,100,21098,22.59,Close,09-May-18,1.5259E+12,300670,22.5,2170086754,22.69,1.52587E+12,13.86,22.55,New York Stock Exchange,Financial Services,28.32,21.465,-0.108945711
HTHT,418149,close,2.51,0.01724,148.07,1.5259E+12,China Lodging Group Limited,148.07,1.5259E+12,150.66,0,0,0,0,1.5259E+12,0.02236,148.39,20,7109,148.07,Close,09-May-18,1.5259E+12,317934,146,10769999827,146,1.52587E+12,57.84,145.56,Nasdaq Global Select,Consumer Cyclical,166.19,69.31,-0.083721516
HTLD,670782,close,0.1,0.00567,17.75,1.5259E+12,Heartland Express Inc.,17.75,1.5259E+12,17.85,0,0,0,0,1.5259E+12,0.10561,17.75,100,39525,17.75,Close,09-May-18,1.5259E+12,374254,17.54,1477510000,17.72,1.52587E+12,35.5,17.65,Nasdaq Global Select,Industrials,25.215,17.48,-0.252631668
HTLF,79766,close,0.65,0.01196,55,1.5259E+12,Heartland Financial USA Inc.,54.8,1.5259E+12,55.35,0,0,0,0,1.5259E+12,0.01366,55,9,849,55,Close,09-May-18,1.5259E+12,62152,54.35,1708753145,54.5,1.52587E+12,17.8,54.35,Nasdaq Global Select,Financial Services,56.4,42.1,0.018402448
HTRB,231,previousclose,0,0,39.26,1.52408E+12,Hartford Total Return Bond,38.96,1.5252E+12,,0,0,0,0,0,0,0,0,0,39.1609,Previous close,01-May-18,1.52513E+12,4,,19580450,38.96,1.5252E+12,,39.1609,NYSE Arca,,40.25,39.05,-0.015057999
HTUS,10926,close,0.203,0.00766,26.693,1.5259E+12,Hull Tactical US,26.59,1.5259E+12,26.75,0,0,0,0,0,0,0,0,0,26.693,Close,09-May-18,1.5259E+12,48287,26.57,0,26.57,1.52588E+12,,26.49,NYSE Arca,,29.3,24.0396,-0.02860286
HTY,19358,close,-0.05,-0.00591,8.41,1.5259E+12,John Hancock Tax-Advantaged Global Shareholder Yield Fund of Beneficial Interest,8.41,1.5259E+12,8.45,0,0,0,0,1.52587E+12,0.00311,8.435,100,100,8.41,Close,09-May-18,1.5259E+12,32154,8.38,92700873,8.42,1.52587E+12,,8.46,New York Stock Exchange,Financial Services,10.25,8.27,-0.018607025
HTZ,2554096,close,-0.88,-0.04886,17.13,1.5259E+12,Hertz Global Holdings Inc,17.12,1.5259E+12,18.11,0,0,0,0,1.5259E+12,0.02431,17.12,700,297417,17.13,Close,09-May-18,1.5259E+12,12234348,16.7,1439865336,18.09,1.52587E+12,-10.98,18.01,New York Stock Exchange,Industrials,27.27,8.52,-0.220008662
HUBB,519585,close,0.87,0.00838,104.72,1.5259E+12,Hubbell Inc,104.72,1.5259E+12,105.14,0,0,0,0,1.5259E+12,0.07814,104.705,200,26891,104.72,Close,09-May-18,1.5259E+12,344139,103.65,5745313260,104.31,1.52587E+12,17.2,103.85,New York Stock Exchange,Technology,149.03,100.55,-0.221696275
HUBG,346747,close,0.5,0.01088,46.45,1.5259E+12,Hub Group Inc.,46.45,1.5259E+12,46.65,0,0,0,0,1.5259E+12,0.02573,46.425,22,6322,46.45,Close,09-May-18,1.5259E+12,245705,45.9,1596148530,46,1.52587E+12,22.77,45.95,Nasdaq Global Select,Industrials,52.25,33.175,-0.066056911
HUBS,555091,close,2.5,0.02218,115.2,1.5259E+12,HubSpot Inc.,115.2,1.5259E+12,115.8,0,0,0,0,1.5259E+12,0.02928,115.2,100,12334,115.2,Close,09-May-18,1.5259E+12,421243,112.85,4411691021,113.25,1.52587E+12,-140.49,112.7,New York Stock Exchange,Technology,124.45,63,0.259921744
HUD,374936,close,0.81,0.05062,16.81,1.5259E+12,Hudson Ltd. Class A,16.81,1.5259E+12,17.5,0,0,0,0,1.5259E+12,0.03228,16.79,94,35704,16.81,Close,09-May-18,1.5259E+12,1106072,16.19,1555111255,16.19,1.52587E+12,,16,New York Stock Exchange,Consumer Cyclical,18.38,14.23,-0.090909091
HUM,859743,close,-5.56,-0.01994,273.25,1.5259E+12,Humana Inc.,273.25,1.5259E+12,278.71,0,0,0,0,1.5259E+12,0.0351,273.25,90,42326,273.25,Close,09-May-18,1.5259E+12,1205869,268.88,37621653226,278.71,1.52587E+12,22.22,278.81,New York Stock Exchange,Healthcare,299.85,223.4,0.110045431
HUN,2980438,close,1.36,0.04591,30.98,1.5259E+12,Huntsman Corporation,30.98,1.5259E+12,31.21,0,0,0,0,1.5259E+12,0.03917,30.98,100,138754,30.98,Close,09-May-18,1.5259E+12,3542354,29.82,7409798073,29.87,1.52587E+12,9.56,29.62,New York Stock Exchange,Basic Materials,36.09,23.12,-0.129596652
HUNT,374,close,-0.01,-0.00102,9.79,1.5259E+12,Hunter Maritime Acquisition Corp.,9.79,1.5259E+12,9.79,0,0,0,0,0,0,0,0,0,9.79,Close,09-May-18,1.5259E+12,21701,9.71,185680811,9.78,1.52588E+12,,9.8,NASDAQ Capital Market,Industrials,10.1,7.99,0.00420125
HUNTU,11,previousclose,0,0,10.12,1.52572E+12,Hunter Maritime Acquisition Corp. Unit,10.12,1.52572E+12,,0,0,0,0,0,0,0,0,0,10.15,Previous close,07-May-18,1.52565E+12,39,,0,10.12,1.5257E+12,,10.15,NASDAQ Capital Market,Industrials,10.9,9.53,0.025252525
HUNTW,1670,sip,0,0,0.52,1.52572E+12,Hunter Maritime Acquisition Corp. Warrant,0.55,1.5259E+12,0.55,0,0,0,0,0,0,0,0,0,0.55,15 minute delayed price,4:00:00 PM,1.5259E+12,4200,0.55,0,0.52,1.52572E+12,,0.55,NASDAQ Capital Market,,0.9744,0.0608,0.774193548
HURC,19195,close,0.4,0.00871,46.3,1.5259E+12,Hurco Companies Inc.,46.3,1.5259E+12,46.9,0,0,0,0,1.5259E+12,0.09693,46.5,81,1698,46.3,Close,09-May-18,1.5259E+12,17518,45.647,309875621,46,1.52587E+12,,45.9,Nasdaq Global Select,Technology,50.325,27.7405,0.094227533
HURN,104002,close,0.95,0.0275,35.5,1.5259E+12,Huron Consulting Group Inc.,35.5,1.5259E+12,35.7,0,0,0,0,1.52589E+12,0.00904,35.425,200,800,35.5,Close,09-May-18,1.5259E+12,88496,34.56,795697568,34.7,1.52587E+12,19.83,34.55,Nasdaq Global Select,Industrials,44.85,29.525,-0.152147239
HUSA,352075,close,0.0078,0.03288,0.245,1.5259E+12,Houston American Energy Corporation,0.2399,1.5259E+12,0.2502,0,0,0,0,0,0,0,0,0,0.245,Close,09-May-18,1.5259E+12,433152,0.235,14579997,0.235,1.52587E+12,,0.2372,NYSE American,Energy,1.05,0.2161,-0.281212121
HUSE,12938,close,0.16,0.00403,39.91,1.5259E+12,US Market Rotation Strategy,39.89,1.5259E+12,39.91,0,0,0,0,0,0,0,0,0,39.91,Close,09-May-18,1.5259E+12,13614,39.76,11973040,39.899,1.52589E+12,,39.75,NYSE Arca,,41.03,37.35,0.028194516
HUSV,24755,close,0.09,0.00401,22.56,1.5259E+12,First Trust Exchange-Traded Fund III Horizon Managed Volatility Domestic,22.6,1.5259E+12,22.62,0,0,0,0,0,0,0,0,0,22.56,Close,09-May-18,1.5259E+12,14325,22.46,110544045,22.52,1.52587E+12,,22.47,NYSE Arca,,23.72,20.67,-0.015837699
HVBC,2402,close,0.19,0.01329,14.49,1.5259E+12,HV Bancorp Inc.,14.508,1.5259E+12,14.5,0,0,0,0,0,0,0,0,0,14.49,Close,09-May-18,1.5259E+12,6076,14.3,31618991,14.46,1.52587E+12,,14.3,NASDAQ Capital Market,Financial Services,18.5,13.75,-0.044851885
HVT,122451,close,0.05,0.00258,19.4,1.5259E+12,Haverty Furniture Companies Inc.,19.4,1.5259E+12,19.65,0,0,0,0,1.5259E+12,0.03545,19.325,100,4222,19.4,Close,09-May-18,1.5259E+12,119097,19,408893955,19.65,1.52587E+12,15.4,19.35,New York Stock Exchange,Consumer Cyclical,27.225,17.7,-0.141918289
HVT.A,100,sip,-0.35,-0.01809,19.35,1.52547E+12,Haverty Furniture Companies Inc.,19,1.52588E+12,,0,0,0,0,0,0,0,0,0,19,15 minute delayed price,11:13:18 AM,1.52588E+12,1,,39221491,18.1,1.52363E+12,,19.35,New York Stock Exchange,Consumer Cyclical,27.1,18,-0.153172867
HWBK,2224,close,0.5,0.02336,21.9,1.5259E+12,Hawthorn Bancshares Inc.,21.9,1.5259E+12,21.65,0,0,0,0,0,0,0,0,0,21.9,Close,09-May-18,1.5259E+12,377,21.65,126856648,21.5,1.52587E+12,,21.4,Nasdaq Global Select,Financial Services,22.4,17.83653,0.037359484
HWCC,44357,close,-0.15,-0.01961,7.5,1.5259E+12,Houston Wire & Cable Company,7.5,1.5259E+12,7.797,0,0,0,0,0,0,0,0,0,7.5,Close,09-May-18,1.5259E+12,59300,7.35,123617873,7.65,1.52587E+12,50,7.65,Nasdaq Global Select,Industrials,8.35,4.7,0.085106383
HWKN,41631,close,-0.25,-0.00772,32.15,1.5259E+12,Hawkins Inc.,32.15,1.5259E+12,32.55,0,0,0,0,1.5259E+12,0.01275,32,27,327,32.15,Close,09-May-18,1.5259E+12,25647,31.85,343850166,32.55,1.52587E+12,,32.4,Nasdaq Global Select,Basic Materials,51.05,30.55,-0.080431062
HX,32740,close,-0.02,-0.00172,11.64,1.5259E+12,Hexindai Inc.,11.64,1.5259E+12,11.72,0,0,0,0,0,0,0,0,0,11.64,Close,09-May-18,1.5259E+12,18964,11.336,558237522,11.72,1.52587E+12,,11.66,NASDAQ Global Market,Financial Services,17,10.2,0.035523979
HXL,406127,close,0.65,0.0095,69.09,1.5259E+12,Hexcel Corporation,69.09,1.5259E+12,69.44,0,0,0,0,1.5259E+12,0.0453,69.1,10,14761,69.09,Close,09-May-18,1.5259E+12,325850,68.52,6181827266,68.54,1.52587E+12,25.03,68.44,New York Stock Exchange,Industrials,69.52,49.2,0.113957675
HY,43773,close,0.46,0.00685,67.57,1.5259E+12,Hyster-Yale Materials Handling Inc. Class A,67.57,1.5259E+12,67.96,0,0,0,0,1.5259E+12,0.06838,67.61,100,1870,67.57,Close,09-May-18,1.5259E+12,27347,66.68,1118363908,67.21,1.52587E+12,18.98,67.11,New York Stock Exchange,Industrials,93.9,62.62,-0.213968889
HYAC,58235,close,-0.01,-0.00104,9.64,1.5259E+12,Haymaker Acquisition Corp.,9.64,1.5259E+12,9.67,0,0,0,0,0,0,0,0,0,9.64,Close,09-May-18,1.5259E+12,785222,9.63,94964845,9.65,1.52588E+12,,9.65,NASDAQ Capital Market,Industrials,9.85,9.5,0.009414226
HYACU,91986,close,0.09,0.00899,10.1,1.5259E+12,Haymaker Acquisition Corp. Unit,10.1,1.5259E+12,10.1,0,0,0,0,1.52588E+12,0.00632,10.1,400,400,10.1,Close,09-May-18,1.5259E+12,63291,10.01,0,10.1,1.52588E+12,,10.01,NASDAQ Capital Market,Industrials,10.1,9.88,0.009072581
HYACW,22917,close,0.02,0.02564,0.8,1.5259E+12,Haymaker Acquisition Corp. Warrant,0.8,1.5259E+12,0.81,0,0,0,0,0,0,0,0,0,0.8,Close,09-May-18,1.5259E+12,50900,0.8,0,0.8,1.52588E+12,,0.78,NASDAQ Capital Market,,1,0.45,-0.025
HYB,78175,close,-0.04,-0.00454,8.78,1.5259E+12,New America High Income Fund Inc. (The),8.78,1.5259E+12,8.83,0,0,0,0,0,0,0,0,0,8.78,Close,09-May-18,1.5259E+12,23275,8.77,205179100,8.83,1.52587E+12,,8.82,New York Stock Exchange,Financial Services,10.2,8.48,-0.046094612
HYD,819380,close,-0.03,-0.00096,31.13,1.5259E+12,VanEck Vectors High Yield Municipal Index,31.13,1.5259E+12,31.16,0,0,0,0,1.5259E+12,0.02752,31.135,100,12755,31.13,Close,09-May-18,1.5259E+12,463481,31.12,2459270000,31.15,1.52587E+12,,31.16,NYSE Arca,,31.47,30.22,0.011412472
HYDB,234,close,0,0,49.47,1.5259E+12,iShares Edge High Yield Defensive Bond,49.47,1.5259E+12,,0,0,0,0,0,0,0,0,0,49.47,Close,09-May-18,1.5259E+12,1,,14841000,49.47,1.52587E+12,,49.47,BATS Exchange,,51.96,49.25,-0.005290239
HYDD,914,sip,0.01,0.00052,19.15,1.52581E+12,Direxion Daily High Yield Bear 2X Shares,19.16,1.52587E+12,,0,0,0,0,0,0,0,0,0,19.16,15 minute delayed price,9:30:00 AM,1.52587E+12,1,,3832019,19.16,1.52587E+12,,19.15,NYSE Arca,,20.15,10.08,0.020321175
