symbol,askPrice,askSize,avgTotalVolume,bidPrice,bidSize,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,extendedChange,extendedChangePercent,extendedPrice,extendedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,primaryExchange,sector,week52High,week52Low,ytdChange
PEN,,,295641,,,close,-1.9500000000000002,-0.01289,149.35,1537560154107,Penumbra Inc.,149.35,1537560154107,-0.001,-1e-05,149.349,1537560956489,152.1,,,,,,,,,,149.35,Close,"September 21, 2018",1537560154107,239838,148.75,5134556520,150.7,1537536716576,466.72,151.3,New York Stock Exchange,Healthcare,167.35,82.55,0.6401260486995021
PENN,,,1084193,,,close,-0.14,-0.0043,32.42,1537560000517,Penn National Gaming Inc.,32.42,1537560000517,0,0,32.42,1537562866274,32.75,,,,,,,,,,32.42,Close,"September 21, 2018",1537560000517,805526,32.04,2995171076,32.57,1537536600429,25.33,32.56,Nasdaq Global Select,Consumer Cyclical,36.9,22.2,0.050351919323357
PEO,,,63284,,,close,0.09,0.00455,19.85,1537560123181,Adams Natural Resources Fund Inc.,19.85,1537560123181,-0.32,-0.016120000000000002,19.53,1537302913330,19.92,,,,,,,,,,19.85,Close,"September 21, 2018",1537560123181,32591,19.79,575564546,19.88,1537536600558,,19.76,New York Stock Exchange,Financial Services,21.48,17.27,0.0069942469295410006
PEP,,,3889622,,,close,-0.31,-0.00269,114.91,1537560000746,PepsiCo Inc.,114.91,1537560000746,0,0,114.91,1537562855834,115.52,,,,,,,,,,114.91,Close,"September 21, 2018",1537560000746,6753394,114.835,162519699078,115.26,1537536600819,21.44,115.22,Nasdaq Global Select,Consumer Defensive,122.51,95.94,-0.0049856490331180005
PER,,,269014,,,close,0,0,2.55,1537560181160,SandRidge Permian Trust of Benficial Interest,2.575,1537560181160,0.05,0.019610000000000002,2.6,1537563318654,2.6,,,,,,,,,,2.55,Close,"September 21, 2018",1537560181160,114884,2.55,133875000,2.55,1537536600552,,2.55,New York Stock Exchange,Energy,3,1.7999,0.438483668979522
PERI,,,57686,,,close,-0.08,-0.024690000000000004,3.16,1537560000709,Perion Network Ltd,3.16,1537560000709,0.01,0.00316,3.17,1537300978006,3.27,,,,,,,,,,3.16,Close,"September 21, 2018",1537560000709,28209,3.16,27228665,3.24,1537536600306,,3.24,Nasdaq Global Select,Technology,4.05,2.13,-0.0020362783171520003
PERY,,,113682,,,close,-0.17,-0.00619,27.31,1537560000520,Perry Ellis International Inc.,27.31,1537560000520,0,0,27.31,1537562466471,27.5,,,,,,,,,,27.31,Close,"September 21, 2018",1537560000520,215912,27.3,433798868,27.41,1537536600145,14.53,27.48,Nasdaq Global Select,Consumer Cyclical,29.59,21.46,0.06816090479937001
PES,,,563171,,,close,0.05,0.01493,3.4,1537560150660,Pioneer Energy Services Corp. Common Stk,3.4,1537560150660,0,0,3.4,1537562466488,3.45,,,,,,,,,,3.4,Close,"September 21, 2018",1537560150660,971101,3.3,265929470,3.35,1537536600712,-5.96,3.35,New York Stock Exchange,Energy,6.35,1.7000000000000002,0.077429999999999
PESI,,,4459,,,close,0.15,0.033710000000000004,4.6,1537560000507,Perma-Fix Environmental Services Inc.,4.6,1537560000507,-0.1,-0.021740000000000002,4.5,1537473610442,4.6,,,,,,,,,,4.6,Close,"September 21, 2018",1537560000507,11218,4.4,54841959,4.45,1537536600110,,4.45,NASDAQ Capital Market,Industrials,5.15,3.29,0.293983972602739
PETQ,,,1082491,,,close,0.4,0.009710000000000002,41.61,1537560000679,PetIQ Inc.,41.61,1537560000679,0,0,41.61,1537562466496,42.12,,,,,,,,,,41.61,Close,"September 21, 2018",1537560000679,754112,41.19,1068992856,41.51,1537536600462,34.97,41.21,Nasdaq Global Select,Healthcare,43.93,17.0305,0.890813074141048
PETS,,,411073,,,close,-0.49,-0.013380000000000001,36.13,1537560000413,PetMed Express Inc.,36.13,1537560000413,0,0,36.13,1537562466514,37.27,,,,,,,,,,36.13,Close,"September 21, 2018",1537560000413,455903,36,747369102,36.55,1537536600114,24.25,36.62,Nasdaq Global Select,Consumer Defensive,57.8,31.8101,-0.229191395369532
PETX,,,271926,,,close,-0.13,-0.02135,5.96,1537560000464,Aratana Therapeutics Inc.,5.96,1537560000464,0,0,5.96,1537562466530,6.25,,,,,,,,,,5.96,Close,"September 21, 2018",1537560000464,811486,5.95,284119857,6.07,1537536600642,-8.16,6.09,NASDAQ Global Market,Healthcare,7.28,3.67,0.096848874296435
PETZ,,,21511,,,close,0.1,0.06329,1.6800000000000002,1537560000705,TDH Holdings Inc.,1.6800000000000002,1537560000705,-0.04,-0.02381,1.6400000000000001,1536955606845,1.842,,,,,,,,,,1.6800000000000002,Close,"September 21, 2018",1537560000705,16991,1.55,15831900,1.58,1537536600669,,1.58,NASDAQ Capital Market,Consumer Defensive,31.75,1.48,-0.6450433333333331
PETZC,,,224,,,close,0,0,100.04,1535054400315,Gabelli NextShares Trust,100.04,1536073753673,,,,,100.04,,,,,,,,,,100.04,Close,"August 23, 2018",1535054400315,4800,100.04,5002000,100.04,1535040138976,,100.04,NASDAQ Global Market,,100.04,99.97,0.000700210063018
PEX,,,1766,,,close,0.058300000000000005,0.0015600000000000002,37.34,1537560000000,ProShares Global Listed Private Equity,37.34,1537560000099,-0.04,-0.00107,37.3,1537474650924,37.34,,,,,,,,,,37.34,Close,"September 21, 2018",1537560000000,2083,37.22,21470537,37.57,1537536600000,,37.2817,Cboe Global Markets EDGX,,43.0599,34.6801,0.03320845487574
PEXL,,,172,,,close,0.19,0.0074600000000000005,25.67,1537560000122,Pacer US Export Leaders,25.691,1537560600002,,,,,,,,,,,,,,,25.67,Close,"September 21, 2018",1537560000122,0,,2567000,25.67,1537461477806,,25.48,NYSE Arca,,25.67,,0.026515180627233
PEY,,,109851,,,close,0.04,0.00219,18.34,1537560000252,Invesco High Yield Equity Dividend Achievers ETF,18.34,1537560000252,0.06,0.0032700000000000003,18.4,1537562044136,18.381,,,,,,,,,,18.34,Close,"September 21, 2018",1537560000252,64381,18.31,790454000,18.31,1537536600473,,18.3,NASDAQ Global Market,,18.61,16.53,0.055795179555233006
PEZ,,,6287,,,close,-0.1,-0.00168,59.28,1537560000687,Invesco DWA Consumer Cyclicals Momentum ETF,59.14,1537560000687,1.48,0.024970000000000003,60.76,1537362040473,59.49,,,,,,,,,,59.28,Close,"September 21, 2018",1537560000687,25761,59.229,77064000,59.48,1537549694263,,59.38,NASDAQ Global Market,,60.17,46.138,0.17445913678371103
PF,,,2277044,,,close,0.24,0.0035900000000000003,67.07,1537560290922,Pinnacle Foods Inc.,67.07,1537560290922,-0.001,-1e-05,67.069,1537560956489,67.14,,,,,,,,,,67.07,Close,"September 21, 2018",1537560290922,1137950,66.9,7989554660,66.98,1537536600512,25.03,66.83,New York Stock Exchange,Consumer Defensive,70.51,52.25,0.158422233370123
PFBC,,,72004,,,close,-0.1,-0.0016300000000000002,61.35,1537560000780,Preferred Bank,61.35,1537560000780,0,0,61.35,1537562466805,61.68,,,,,,,,,,61.35,Close,"September 21, 2018",1537560000780,195944,60.6,940199118,61.38,1537536600390,14.78,61.45,Nasdaq Global Select,Financial Services,69.48,54.55,0.061510310260213
PFBI,,,13290,,,close,0.21,0.011170000000000001,19.01,1537560000387,Premier Financial Bancorp Inc.,19.01,1537560000387,0,0,19.01,1537562466816,19.03,,,,,,,,,,19.01,Close,"September 21, 2018",1537560000387,38920,18.59,2155144215,18.8,1537536600571,,18.8,NASDAQ Global Market,Financial Services,21.4,13.42656,0.21589765296745703
PFD,,,18221,,,close,0,0,13.42,1537560122827,Flaherty & Crumrine Preferred Income Fund Incorporated,13.42,1537560122827,-0.18,-0.013410000000000002,13.24,1537535347055,13.5,,,,,,,,,,13.42,Close,"September 21, 2018",1537560122827,19332,13.41,150285400,13.41,1537536601297,,13.42,New York Stock Exchange,Financial Services,16.34,13.1908,-0.056888857654871006
PFE,,,19065993,,,close,0.31,0.007090000000000001,44.06,1537560046201,Pfizer Inc.,44.06,1537560046201,-0.06,-0.00136,44,1537563318832,44.195,,,,,,,,,,44.06,Close,"September 21, 2018",1537560046201,34713843,43.61,258284544702,43.75,1537536631533,15.35,43.75,New York Stock Exchange,Healthcare,44.195,33.2,0.24980603684712202
PFF,,,2663002,,,close,0.05,0.00135,37.15,1537560000728,iShares U.S. Preferred Stock ETF,37.15,1537560000728,-0.06,-0.0016200000000000001,37.09,1537562606276,37.16,,,,,,,,,,37.15,Close,"September 21, 2018",1537560000728,1428436,37.06,16645057500,37.08,1537536600381,,37.1,NASDAQ Global Market,,38.89,36.52,0.020848072146983
PFFA,,,3735,,,close,0.035,0.0013800000000000002,25.485,1537560000164,Virtus InfraCap U.S. Preferred Stock,25.485,1537560600001,-0.005,-0.0002,25.48,1537560464065,25.51,,,,,,,,,,25.485,Close,"September 21, 2018",1537560000164,10896,25.48,5097102,25.52,1537541814836,,25.45,NYSE Arca,,27.35,24.95,0.045530544506993
PFFD,,,44232,,,close,0.059000000000000004,0.0024400000000000003,24.26,1537560000000,Global X U.S. Preferred,24.25,1537560000594,-0.13,-0.00536,24.13,1537477029938,24.328,,,,,,,,,,24.26,Close,"September 21, 2018",1537560000000,30700,24.22,0,24.28,1537536600000,,24.201,Cboe Global Markets EDGX,,26.22,23.7,0.029087990080532002
PFFR,,,4643,,,close,0.0874,0.0035900000000000003,24.44,1537560000172,ETFIS Series Trust I,24.41,1537560600001,-12.05,-0.49304000000000003,12.39,1537449850182,24.44,,,,,,,,,,24.44,Close,"September 21, 2018",1537560000172,4480,24.4,23218098,24.44,1537551062815,,24.3526,NYSE Arca,,26.35,23.61,-0.020270304983744002
PFG,,,1164077,,,close,0.15,0.00253,59.54,1537560000688,Principal Financial Group Inc,59.54,1537560000688,0.08,0.00134,59.62,1537561460554,59.63,,,,,,,,,,59.54,Close,"September 21, 2018",1537560000688,1762258,59.02,16953941230,59.59,1537536600774,11.41,59.39,Nasdaq Global Select,Financial Services,75.585,52.31,-0.12808508179869502
PFGC,,,847971,,,close,0.2,0.00602,33.4,1537560254055,Performance Food Group Company,33.4,1537560254055,0,0,33.4,1537562466828,33.9,,,,,,,,,,33.4,Close,"September 21, 2018",1537560254055,2452111,32.9,3498169207,33.2,1537536690564,25.5,33.2,New York Stock Exchange,Consumer Defensive,39.45,26.35,6.7619047618e-05
PFH,,,16836,,,close,-0.0004,-4e-05,9.7196,1537473721544,Cabco Tr Jcp 7.625,9.72,1537560000053,2.3504,0.24182,12.07,1534426045538,9.72,,,,,,,,,,9.7196,Close,"September 20, 2018",1537473721544,925,9.68,0,9.5,1537363800557,,9.72,New York Stock Exchange,Financial Services,15.92,8.74,-0.32878763463583704
PFI,,,4684,,,close,-0.1085,-0.0030600000000000002,35.3899,1537560000572,Invesco DWA Financial Momentum ETF,35.74,1537560000572,0.43010000000000004,0.012150000000000001,35.82,1531944795647,35.39,,,,,,,,,,35.3899,Close,"September 21, 2018",1537560000572,736,35.382,38928890,35.74,1537536600181,,35.4984,NASDAQ Global Market,,37.2847,32.1301,0.020278191239575003
PFIE,,,280827,,,close,0.02,0.00619,3.25,1537560000404,Profire Energy Inc.,3.25,1537560000404,0,0,3.25,1537562466843,3.2800000000000002,,,,,,,,,,3.25,Close,"September 21, 2018",1537560000404,158380,3.23,156267875,3.23,1537536600640,36.11,3.23,NASDAQ Capital Market,Energy,5.3,1.4,0.7919042857142851
PFIG,,,15471,,,close,0.0413,0.00167,24.7113,1537560000156,Invesco Fundamental Investment Grade Corporate Bond,24.72,1537560600001,-0.011300000000000001,-0.00046,24.7,1537190995804,24.74,,,,,,,,,,24.7113,Close,"September 21, 2018",1537560000156,15271,24.66,108729720,24.71,1537536600108,,24.67,NYSE Arca,,26.7,24.54,-0.012209189595795
PFIN,,,3729,,,close,-0.06,-0.007220000000000001,8.25,1537560000707,P & F Industries Inc.,8.32,1537560000707,-0.23,-0.027880000000000002,8.02,1536264041499,8.377,,,,,,,,,,8.25,Close,"September 21, 2018",1537560000707,4994,8.25,30533044,8.25,1537536600334,,8.31,NASDAQ Global Market,Industrials,8.88,6.72,-0.00015221518292
PFIS,,,4094,,,close,-0.13,-0.00288,45.04,1537560000338,Peoples Financial Services Corp.,45.04,1537560000338,0,0,45.04,1537562466856,45.04,,,,,,,,,,45.04,Close,"September 21, 2018",1537560000338,25387,44.55,333253392,45.02,1537536600400,,45.17,Nasdaq Global Select,Financial Services,52,40.68,0.006446861450615
PFL,,,53254,,,close,-0.06,-0.00498,11.99,1537560460417,PIMCO Income Strategy Fund Shares of Beneficial Interest,11.98,1537560460417,0.19,0.015850000000000003,12.18,1534881962359,12.04,,,,,,,,,,11.99,Close,"September 21, 2018",1537560460417,40546,11.95,306688661,12.04,1537536600657,,12.05,New York Stock Exchange,Financial Services,12.54,11.15,0.085357013258643
PFLT,,,89772,,,close,0.02,0.0015,13.37,1537560000710,PennantPark Floating Rate Capital Ltd.,13.37,1537560000710,0.012,0.0009000000000000001,13.382,1537450078336,13.4,,,,,,,,,,13.37,Close,"September 21, 2018",1537560000710,68085,13.288,518382629,13.37,1537536600329,12.61,13.35,Nasdaq Global Select,Financial Services,14.65,12,0.038496819979833
PFM,,,13674,,,close,0.09,0.00322,28.02,1537560000521,Invesco Dividend Achievers ETF,28.03,1537560000521,-0.19,-0.0067800000000000004,27.83,1537534920479,28.05,,,,,,,,,,28.02,Close,"September 21, 2018",1537560000521,14316,28.02,308220000,28.02,1537536600775,,27.93,NASDAQ Global Market,,28.05,24.48,0.07297146031382401
PFMT,,,13879,,,close,0.06,0.033330000000000005,1.8599999999999999,1537560000718,Performant Financial Corporation,1.8599999999999999,1537560000718,-0.06,-0.032260000000000004,1.8,1537473607459,1.9180000000000001,,,,,,,,,,1.8599999999999999,Close,"September 21, 2018",1537560000718,59292,1.75,96615308,1.79,1537536600542,-6.89,1.8,Nasdaq Global Select,Industrials,3.52,1.5208,0.18147814814814803
PFN,,,203303,,,close,-0.05,-0.00472,10.55,1537560465225,PIMCO Income Strategy Fund II,10.55,1537560465225,0.12,0.011370000000000002,10.67,1536586198103,10.61,,,,,,,,,,10.55,Close,"September 21, 2018",1537560465225,230065,10.48,630100259,10.6,1537536600655,,10.6,New York Stock Exchange,Financial Services,10.88,10,0.078353258869908
PFNX,,,180471,,,close,-0.1,-0.0198,4.95,1537560000149,Pfenex Inc.,4.95,1537560600001,0,0,4.95,1537562465937,5.14,,,,,,,,,,4.95,Close,"September 21, 2018",1537560000149,532805,4.82,155556987,5.01,1537536600029,-4.85,5.05,NYSE American,Healthcare,8.419,2.07,0.7672036101083031
PFO,,,27544,,,close,-0.13,-0.011170000000000001,11.51,1537560122827,Flaherty & Crumrine Preferred Income Opportunity Fund Incorporated,11.51,1537560122827,0.29,0.0252,11.8,1533820568152,11.67,,,,,,,,,,11.51,Close,"September 21, 2018",1537560122827,25884,11.51,144243734,11.67,1537536601298,,11.64,New York Stock Exchange,Financial Services,12.32,10.6,0.020589548930143
PFPT,,,961676,,,close,-0.73,-0.006920000000000001,104.73,1537560000383,Proofpoint Inc.,104.73,1537560000383,-0.03,-0.00029,104.7,1537561791789,107.212,,,,,,,,,,104.73,Close,"September 21, 2018",1537560000383,1095472,104.39,5369717607,106.33,1537536600721,-137.8,105.46,NASDAQ Global Market,Technology,130.27,82.6047,0.12984326929338902
PFS,,,154367,,,close,-0.27,-0.01071,24.94,1537560405091,Provident Financial Services Inc,24.94,1537560405091,0,0,24.94,1537562465975,25.39,,,,,,,,,,24.94,Close,"September 21, 2018",1537560405091,384593,24.94,1673228989,25.23,1537536600706,16.63,25.21,New York Stock Exchange,Financial Services,29.12,23.2592,-0.066542336417462
PFSI,,,84227,,,close,-0.15,-0.006940000000000001,21.45,1537560121724,PennyMac Financial Services Inc. Class A,21.45,1537560121724,0,0,21.45,1537562465944,22.15,,,,,,,,,,21.45,Close,"September 21, 2018",1537560121724,217544,21.4,540166985,21.6,1537536600705,7.86,21.6,New York Stock Exchange,Financial Services,25.2,17.4,-0.06707390353337
PFSW,,,59181,,,close,-0.26,-0.03194,7.88,1537560000687,PFSweb Inc.,7.88,1537560000687,0,0,7.88,1537562465962,8.19,,,,,,,,,,7.88,Close,"September 21, 2018",1537560000687,74083,7.84,151753765,8.13,1537536600124,25.42,8.14,NASDAQ Capital Market,Industrials,11.8596,5.9,-0.000526387434554
PFXF,,,107267,,,close,-0.02,-0.00103,19.48,1537560000299,VanEck Vectors Preferred Securities ex Financials,19.48,1537560600000,0.02,0.00103,19.5,1537560001055,19.548000000000002,,,,,,,,,,19.48,Close,"September 21, 2018",1537560000299,82157,19.45,556154000,19.47,1537536600094,,19.5,NYSE Arca,,20.13,18.6027,0.039651678553302004
PG,,,6949586,,,close,0.46,0.005390000000000001,85.82,1537560259422,Procter & Gamble Company (The),85.82,1537560259422,0,0,85.82,1537562787273,86.28,,,,,,,,,,85.82,Close,"September 21, 2018",1537560259422,17237622,85.52,213619646578,85.8,1537536757747,20.98,85.36,New York Stock Exchange,Consumer Defensive,93.51,70.73,-0.023109755483508
PGAL,,,20249,,,close,-0.1391,-0.01123,12.2509,1537560000164,Global X MSCI Portugal,12.285,1537560600001,-0.2109,-0.017220000000000003,12.04,1536843563914,12.333,,,,,,,,,,12.2509,Close,"September 21, 2018",1537560000164,4133,12.25,44715785,12.28,1537536600092,,12.39,NYSE Arca,,13.3274,11.541,-0.0037546710526310005
PGC,,,66690,,,close,0.21,0.00653,32.35,1537560000800,Peapack-Gladstone Financial Corporation,32.35,1537560000800,0,0,32.35,1537562465979,32.68,,,,,,,,,,32.35,Close,"September 21, 2018",1537560000800,147546,31.8,615012708,32.13,1537536600223,,32.14,Nasdaq Global Select,Financial Services,38,30.85,-0.07188846923456
PGF,,,300534,,,close,0.01,0.00055,18.23,1537560000291,Invesco Financial Preferred,18.23,1537560600000,0.002,0.00011,18.232,1537562794080,18.24,,,,,,,,,,18.23,Close,"September 21, 2018",1537560000291,504015,18.21,1516736000,18.22,1537536600082,,18.22,NYSE Arca,,19.11,18.01,0.012501350841257001
PGHY,,,42971,,,close,-0.05,-0.00214,23.32,1537560000344,Invesco Global Short Term High Yield Bond,23.32,1537560600000,0.1,0.00429,23.42,1537214965547,23.396,,,,,,,,,,23.32,Close,"September 21, 2018",1537560000344,76604,23.32,228536000,23.35,1537536600077,,23.37,NYSE Arca,,24.38,23.19,0.01054461301291
PGJ,,,32318,,,close,0.08,0.00205,39.14,1537560000557,Invesco Golden Dragon China ETF,39.14,1537560000557,-0.08,-0.00204,39.06,1537476092000,39.65,,,,,,,,,,39.14,Close,"September 21, 2018",1537560000557,26243,39.06,207442000,39.65,1537536600537,,39.06,NASDAQ Global Market,,51.0482,36.024,-0.159739239464007
PGLC,,,99773,,,close,-0.03,-0.027030000000000002,1.08,1537560000235,Pershing Gold Corporation,1.08,1537560000235,0,0,1.08,1537561514446,1.1400000000000001,,,,,,,,,,1.08,Close,"September 21, 2018",1537560000235,39543,1.08,36238524,1.11,1537536600430,-2.08,1.11,NASDAQ Global Market,Basic Materials,3.23,0.7983,-0.577029999999999
PGMB,,,19,,,close,1.29,0.032990000000000005,40.39,1537560000120,iPathA Series B Bloomberg Platinum Subindex Total Return ETN,40.959,1537560600000,0.73,0.018070000000000003,41.12,1532611784757,,,,,,,,,,,40.39,Close,"September 21, 2018",1537560000120,0,,3559288,40.2,1537277400072,,39.1,NYSE Arca,,50.1,,-0.15596582329317202
PGNX,,,1597130,,,close,-0.16,-0.024350000000000004,6.41,1537560000797,Progenics Pharmaceuticals Inc.,6.41,1537560000797,0,0,6.41,1537562465990,6.61,,,,,,,,,,6.41,Close,"September 21, 2018",1537560000797,4385350,6.29,541325269,6.59,1537536600677,-7.82,6.57,Nasdaq Global Select,Healthcare,9.4172,5.01,0.017926422764227002
PGP,,,76908,,,close,-0.39,-0.027250000000000003,13.92,1537560336064,Pimco Global Stocksplus & Income Fund StocksPlus & Income Fund of Beneficial Interest,13.92,1537560336064,0.51,0.036640000000000006,14.43,1537475101285,14.33,,,,,,,,,,13.92,Close,"September 21, 2018",1537560336064,80347,13.89,150223067,14.32,1537536600610,,14.31,New York Stock Exchange,Financial Services,17.09,12.37,-0.068816542960815
PGR,,,2905130,,,close,-0.06,-0.0008500000000000001,70.72,1537560159806,Progressive Corporation (The),70.72,1537560159806,0,0,70.72,1537561282939,71.23,,,,,,,,,,70.72,Close,"September 21, 2018",1537560159806,4073010,70.64,41236832000,71.17,1537536721434,19.59,70.78,New York Stock Exchange,Financial Services,71.23,47.42,0.303728013654534
PGRE,,,1426980,,,close,0.05,0.0032300000000000002,15.55,1537560148290,Paramount Group Inc.,15.55,1537560148290,0,0,15.55,1537562463215,15.67,,,,,,,,,,15.55,Close,"September 21, 2018",1537560148290,2204708,15.4,3740232123,15.49,1537536600659,17.09,15.5,New York Stock Exchange,Real Estate,16.61,13.7,0.00095864347402
PGTI,,,811408,,,close,-0.25,-0.011420000000000001,21.65,1537560240435,PGT Innovations Inc.,21.65,1537560240435,0,0,21.65,1537562466000,22.1,,,,,,,,,,21.65,Close,"September 21, 2018",1537560240435,2392184,21.55,1253857780,21.95,1537536600755,23.03,21.9,New York Stock Exchange,Basic Materials,26.4,13.05,0.29673709969788503
PGX,,,1221314,,,close,0.03,0.0020800000000000003,14.42,1537560000428,Invesco Preferred,14.42,1537560600000,-0.027,-0.0018700000000000001,14.393,1537561205057,14.42,,,,,,,,,,14.42,Close,"September 21, 2018",1537560000428,2096007,14.38,5305839000,14.39,1537536600121,,14.39,NYSE Arca,,15.08,14.1,0.017830471950635002
PGZ,,,28260,,,close,0.11,0.006260000000000001,17.69,1537560122033,Principal Real Estate Income Fund of Beneficial Interest,17.69,1537560122033,0.2,0.01131,17.89,1536612258938,17.71,,,,,,,,,,17.69,Close,"September 21, 2018",1537560122033,21562,17.58,122057462,17.58,1537536600753,,17.58,New York Stock Exchange,Financial Services,18.85,16.21,0.09561950095141901
PH,,,947937,,,close,0.07,0.00037000000000000005,190.58,1537560243179,Parker-Hannifin Corporation,190.58,1537560243179,0,0,190.58,1537561035014,192.24,,,,,,,,,,190.58,Close,"September 21, 2018",1537560243179,1074894,190.1,25225173374,191.04,1537536657944,21.29,190.51,New York Stock Exchange,Industrials,212.8,152.47,-0.034165444271752006
PHB,,,312260,,,close,0.01,0.00054,18.56,1537560000249,Invesco Fundamental High Yield Corporate Bond,18.56,1537560600000,-0.02,-0.00108,18.54,1537560910631,18.57,,,,,,,,,,18.56,Close,"September 21, 2018",1537560000249,198934,18.55,974400000,18.56,1537536600086,,18.55,NYSE Arca,,19.14,18.28,0.006720201669738001
PHD,,,76762,,,close,-0.01,-0.0009100000000000001,11.03,1537560123182,Pioneer Floating Rate Trust Shares of Beneficial Interest,11.03,1537560123182,0.032,0.0029000000000000002,11.062,1536177642259,11.047,,,,,,,,,,11.03,Close,"September 21, 2018",1537560123182,30431,11.02,272862059,11.04,1537536600558,,11.04,New York Stock Exchange,Financial Services,12.22,10.91,-0.00017509948375500002
PHDG,,,3465,,,close,0.058,0.00194,29.91,1537560000159,Invesco S&P 500 Downside Hedged,29.846,1537560600001,-0.37,-0.01237,29.54,1537273144921,29.91,,,,,,,,,,29.91,Close,"September 21, 2018",1537560000159,594,29.857,26919000,29.8,1537536600106,,29.852,NYSE Arca,,34.48,26,0.09300428925788601
PHG,,,849614,,,close,-0.39,-0.00843,45.85,1537560122526,Koninklijke Philips N.V. NY Registry Shares,45.85,1537560122526,0,0,45.85,1537562466000,46.16,,,,,,,,,,45.85,Close,"September 21, 2018",1537560122526,452739,45.83,42709070601,46.03,1537536600710,33.71,46.24,New York Stock Exchange,Healthcare,46.27,35.465,0.23262076533719503
PHH,,,79402,,,close,-0.01,-0.00092,10.85,1537560123938,PHH Corp,10.85,1537560123938,0,0,10.85,1537562466005,10.88,,,,,,,,,,10.85,Close,"September 21, 2018",1537560123938,218493,10.84,353506324,10.85,1537536609791,-2.35,10.86,New York Stock Exchange,Financial Services,14.32,8.01,0.054527470817120005
PHI,,,79209,,,close,-0.01,-0.00039000000000000005,25.69,1537560122527,PLDT Inc. Sponsored ADR,25.69,1537560122527,0.01,0.00039000000000000005,25.7,1537473723504,26.08,,,,,,,,,,25.69,Close,"September 21, 2018",1537560122527,148702,25.675,5549040000,25.72,1537536600709,12.23,25.7,New York Stock Exchange,Communication Services,34.38,21.58,-0.11661242710297001
PHII,,,9577,,,close,-0.43,-0.04624,8.87,1537560000171,PHI Inc.,8.87,1537560000171,-0.01,-0.0011300000000000001,8.86,1537389703000,9.363,,,,,,,,,,8.87,Close,"September 21, 2018",1537560000171,7096,8.87,140246071,9.31,1537536600287,,9.3,Nasdaq Global Select,Industrials,13.9536,7.11,-0.28782216050755
PHIIK,,,62638,,,close,-0.06,-0.00649,9.18,1537560000465,PHI Inc.,9.18,1537560000465,0,0,9.18,1537562466016,9.35,,,,,,,,,,9.18,Close,"September 21, 2018",1537560000465,99964,8.998,145147569,9.28,1537536600554,,9.24,Nasdaq Global Select,Industrials,13.39,7.11,-0.21579232558139502
PHK,,,651847,,,close,-0.51,-0.059930000000000004,8,1537560469505,Pimco High Income Fund,8,1537560469505,0.01,0.00125,8.01,1537562529913,8.52,,,,,,,,,,8,Close,"September 21, 2018",1537560469505,4255446,7.76,1037618344,8.5,1537536609081,,8.51,New York Stock Exchange,Financial Services,9.04,7.32,0.11396836974863901
PHM,,,3962237,,,close,-0.13,-0.00493,26.26,1537560160100,PulteGroup Inc.,26.26,1537560160100,0.03,0.0011400000000000002,26.29,1537562305191,26.29,,,,,,,,,,26.26,Close,"September 21, 2018",1537560160100,8011686,25.56,7458327569,25.93,1537536673979,8.96,26.39,New York Stock Exchange,Consumer Cyclical,35.21,25.56,-0.21062624081983203
PHO,,,48961,,,close,-0.07,-0.00216,32.36,1537560000425,Invesco Water Resources ETF,32.36,1537560000425,0.07,0.00216,32.43,1537532888686,32.54,,,,,,,,,,32.36,Close,"September 21, 2018",1537560000425,80288,32.3,883428000,32.46,1537536600338,,32.43,NASDAQ Global Market,,32.54,28.18,0.06849460139952601
PHT,,,87153,,,close,0,0,9.16,1537560121725,Pioneer High Income Trust of Beneficial Interest,9.16,1537560121725,0.089,0.009720000000000001,9.249,1536696109000,9.19,,,,,,,,,,9.16,Close,"September 21, 2018",1537560121725,81690,9.15,267763022,9.16,1537536600706,,9.16,New York Stock Exchange,Financial Services,10.12,9.14,-0.008185716141885001
PHX,,,20432,,,close,0.5,0.0274,18.75,1537560123845,Panhandle Oil and Gas Inc,18.75,1537560123845,0,0,18.75,1537562466024,18.8,,,,,,,,,,18.75,Close,"September 21, 2018",1537560123845,69520,18.1,314597044,18.1,1537536600703,,18.25,New York Stock Exchange,Energy,25.3,17.65,-0.063420928089996
PHYS,,,654641,,,close,-0.08,-0.00826,9.61,1537560000304,Sprott Physical Gold Trust ETV,9.61,1537560600001,-0.04,-0.0041600000000000005,9.57,1537536582255,9.65,,,,,,,,,,9.61,Close,"September 21, 2018",1537560000304,285091,9.57,2004278283,9.57,1537536600125,,9.69,NYSE Arca,Financial Services,11.145,9.35,-0.110967749766573
PI,,,470510,,,close,-0.03,-0.0012000000000000001,24.88,1537560000331,Impinj Inc.,24.88,1537560000331,0,0,24.88,1537562483000,25.4,,,,,,,,,,24.88,Close,"September 21, 2018",1537560000331,741306,24.61,607385787,24.96,1537536600730,-26.75,24.91,Nasdaq Global Select,Technology,41.97,9.95,0.054827164685908
